code,failed,n_inferred_terminal_states,fixed_terminal,spearman_stat_pseudotime,spearman_pval_pseudotime,kendall_stat_pseudotime,kendall_pval_pseudotime,jsd,tts,ttp,ttc,tsr,temporal_state_score,pearson_stat_KLD,pearson_pval_KLD,pearson_stat_SHE,pearson_pval_SHE,spearman_stat_KLD,spearman_pval_KLD,spearman_stat_SHE,spearman_pval_SHE,fate_index_stat,fate_index_pval,terminal_silhouette_soft,terminal_silhouette_pse,terminal_enrichment,n_terminal_states
three_branches_True_0.1_0.5_70,False,,True,0.14285407085407087,5.758421457694663e-06,0.08194594594594595,0.00010435077118009461,"{""values"": [0.2804355916365333, 0.3982172530258047], ""index"": [""committed"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.44479583957265495,9.499479609508655e-50,-0.7756283565951438,1.1803903173154073e-201,0.3493131133131133,4.51745002934638e-30,-0.7543004263004263,1.3933840122863322e-184,0.74592256992257,2.3865428585067203e-178,0.5455671689327518,0.8628318952477148,0.04521187854521188,3
three_branches_True_0.5_0.9_30,False,,True,0.8810943770943771,0.0,0.7083883883883885,1.1348683513962454e-246,"{""values"": [0.20154134559421388, 0.22436611906047596], ""index"": [""committed"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.9132912098422559,0.0,-0.7016329373652599,4.554844564045697e-149,0.913882681882682,0.0,-0.6990944910944911,1.4875260948458426e-147,0.7043645843645844,1.0261001756615252e-150,0.5375099849194589,0.7849224394571027,0.2934601267934601,3
three_branches_True_0.1_0.5_50,False,,True,0.1445103125103125,4.470724836244077e-06,0.08458458458458458,6.196786965057745e-05,"{""values"": [0.28395764014464425, 0.4169422724968288], ""index"": [""committed"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.4054056669331177,7.610373307157955e-41,-0.7858101424700956,1.7423650849919312e-210,0.3888387197702279,1.9280036545167787e-37,-0.7883057911069927,1.0058578940376085e-212,0.7966885606885608,1.8005368523371114e-220,0.5455718646017816,0.8670925578275182,0.06189522856189522,3
three_branches_False_0.5_0.9_10,False,,False,0.8870925470925471,0.0,0.7157757757757758,8.474270394868033e-252,,0.33054657749350297,1.0,1.0,0.33333333333333337,0.5761397668298776,,,,,,,,,-0.33034687609604924,6.877043095063746e-27,0,0,0.5,1
three_branches_True_0.1_0.5_30,False,,True,0.14621149421149424,3.4371504419968138e-06,0.08883283283283283,2.5952911447554713e-05,"{""values"": [0.29214470267222375, 0.4344651018951285], ""index"": [""committed"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.5170148460591567,1.9251441035961557e-69,-0.8653972104730052,9.501043614244709e-302,0.4156583201827198,4.747929979052105e-43,-0.829911932276174,3.4829893052880793e-255,0.8358289638289639,3.674607956408953e-262,0.5684366948028838,0.8725751319111574,0.06389723056389722,3
five_branches_True_0.3_0.3_50,False,,True,0.7767562047562048,1.308904366240666e-202,0.5708468468468468,6.505156117299194e-161,"{""values"": [0.1969230776759322, 0.3052369945542013, 0.2855499361211199], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.8192024957443588,3.223486179189027e-243,-0.7338657020712317,8.517527147650243e-170,0.8737977677610941,9.589763e-315,-0.6334503031842885,2.767351052772805e-113,0.6594516474516474,7.981237558852234e-126,0.6320425663919363,0.8687896611694644,0.30720720720720723,5
three_branches_True_0.1_0.5_10,False,,True,0.19731491331491333,3.097537037760568e-10,0.12153353353353354,8.676006320572476e-09,"{""values"": [0.3095027308204746, 0.49808214174738885], ""index"": [""committed"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.6051549981491606,6.159103509883382e-101,-0.9545585288149742,0.0,0.41324204687481786,1.5961347006195058e-42,-0.8952393957810706,0.0,0.9158332864352766,0.0,0.6616435602609808,0.8986742420716979,0.13496830163496829,3
five_branches_True_0.3_0.3_70,False,,True,0.7975185535185535,2.9412140312989365e-221,0.5874914914914915,2.5928975989547867e-170,"{""values"": [0.17736189242614667, 0.3364768036266394, 0.19540056209454798], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.9012435353367843,0.0,-0.7764111235878924,2.5688198392756564e-202,0.8980232745244959,0.0,-0.5709274904453735,1.443842387800053e-87,0.5957580077580078,4.1786010061596424e-97,0.5466952327599319,0.7836248040274362,0.3284284284284284,5
three_branches_True_0.5_0.9_10,False,,True,0.8870925470925471,0.0,0.7157757757757758,8.474270394868033e-252,"{""values"": [0.20286454320396904, 0.18169329734021095], ""index"": [""committed"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.8841219706347575,0.0,-0.7328392447575848,4.333328435980219e-169,0.9197780117780119,0.0,-0.7691317451317452,2.931158789058766e-196,0.740916056916057,9.70704554005144e-175,0.51234256428744,0.7140998613625352,0.3001334668001335,3
three_branches_False_0.5_0.9_70,False,,False,0.8734177534177536,3.8870223426e-314,0.7016896896896897,4.549239678223769e-242,,0.29517618534297335,1.0,1.0,0.33333333333333337,0.5600670401951932,,,,,,,,,0.8696689716549612,3.0355053674745793e-308,0,0,0.5,1
three_branches_False_0.5_0.9_50,False,,False,0.8775550695550697,7.31e-321,0.7056616616616617,8.587703356988747e-245,,0.29517618534297335,1.0,1.0,0.33333333333333337,0.5600670401951932,,,,,,,,,0.2034427086975696,8.39199737619832e-11,0,0,0.5,1
three_branches_True_0.5_0.9_70,False,,True,0.8734317574317575,3.6919293693e-314,0.7017257257257258,4.298268513350258e-242,"{""values"": [0.22622282442959898, 0.1340973141835592], ""index"": [""committed"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.8483017919340505,7.988419619223846e-278,-0.6708943296230725,9.483610129403875e-132,0.9092596292596292,0.0,-0.7540923700923702,2.004102544405235e-184,0.7106709266709267,1.3642363247978616e-154,0.44354156590757066,0.7238044105979873,0.2987987987987988,3
