code,failed,n_inferred_terminal_states,fixed_terminal,spearman_stat_pseudotime,spearman_pval_pseudotime,kendall_stat_pseudotime,kendall_pval_pseudotime,jsd,tts,ttp,ttc,tsr,temporal_state_score,pearson_stat_KLD,pearson_pval_KLD,pearson_stat_SHE,pearson_pval_SHE,spearman_stat_KLD,spearman_pval_KLD,spearman_stat_SHE,spearman_pval_SHE,fate_index_stat,fate_index_pval,terminal_silhouette_soft,terminal_silhouette_pse,terminal_enrichment,n_terminal_states
five_branches_True_0.7_0.5_10:10:10,False,,True,0.43242102042102043,7.996283764360121e-47,0.34697097097097096,1.1758024072807752e-60,"{""values"": [0.35804356968828766, 0.28438493826400046, 0.21454039815605339], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.5348978904964611,4.297240166198649e-75,-0.2795177098740289,2.094166377754382e-19,0.4634017034017034,2.2189350932800297e-54,-0.20350513150513153,8.279326612146655e-11,0.06764473964473965,0.03244463286083053,0.43412500160012607,0.7682585618177795,0.13843843843843842,5
five_branches_True_0.7_0.5_10:10:30,False,,True,0.43303288903288906,5.76874823363204e-47,0.34844844844844847,3.700445557990978e-61,"{""values"": [0.3625997480125361, 0.30513410187492707, 0.20412789946434534], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.5262495789873171,2.5606811184388876e-72,-0.40122737630303734,5.729871890580071e-40,0.45965448365448375,2.0050046308300697e-53,-0.34911020511020513,4.899127803054082e-30,0.1537910737910738,1.0274085016595711e-06,0.3850643435430481,0.7261679828054963,0.13943943943943943,5
five_branches_True_0.7_0.5_10:10:50,False,,True,0.43379023379023385,3.8473020319764213e-47,0.3488608608608609,2.6774959681498038e-61,"{""values"": [0.3551657302771956, 0.31915861500393444, 0.2126944405243075], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.5078249520958782,1.1484169813772375e-66,-0.4431024187359845,2.42757496235345e-49,0.43750021750021756,5.210515387176121e-48,-0.44810843210843215,1.4925775595595256e-50,0.29943884343884347,3.6593363561537594e-22,0.388982256883713,0.6946868808795406,0.13463463463463465,5
five_branches_True_0.7_0.5_10:10:70,False,,True,0.4374463614463615,5.36490802756866e-48,0.35582782782782785,1.0687240321970587e-63,"{""values"": [0.37813797601035365, 0.31448974962638215, 0.2158590739868646], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.4111876963168534,4.440013255396918e-42,-0.4584659179671295,4.007372339567997e-53,0.3518404478404479,1.636713144660242e-30,-0.4581282501282502,4.876226622882942e-53,0.2696921576921577,3.990462194193896e-18,0.3572614181651201,0.617008878999087,0.14444444444444443,5
five_branches_False_0.9_0.5_70:50:50,False,,False,0.9390208590208591,0.0,0.8130970970970971,0.0,,0.5822492890460773,1.0,1.0,0.6,0.7688029733924098,0.8754374912816287,2.169645e-317,-0.9124587937571265,0.0,0.7848594730943761,1.21900586772985e-209,-0.9051179813554503,0.0,0.9392708432708434,0.0,0.7670267976375927,0.9133914032402424,0.4502836169502837,3
five_branches_False_0.9_0.5_70:50:70,False,,False,0.44600285000285,4.8513171259447795e-50,0.36321121121121125,2.724039489018036e-66,,0.3948047298504343,1.0,1.0,0.4,0.6303918424807338,0.8872639844248351,0.0,-0.8675258366608616,5.879565506825513e-305,0.9482752684418152,0.0,-0.8939627965191201,0.0,0.9166512870658231,0.0,0.7028634882771543,0.9289573046861739,0.36986986986986986,2
five_branches_True_0.9_0.5_70:50:50,False,,True,0.9390393270393269,0.0,0.813129129129129,0.0,"{""values"": [0.2497629919930327, 0.189389478958184, 0.29848925323655484], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.8927161546636722,0.0,-0.4914827858092231,6.186327036763962e-62,0.8368478739888983,2.1663646818957792e-263,-0.4137886299599696,1.2143182219873922e-42,0.3125006525006525,4.3055444126437705e-24,0.6859148551006415,0.8448177920832489,0.37147147147147147,5
five_branches_True_0.9_0.5_70:50:70,False,,True,0.4460024180024181,4.852486407546539e-50,0.3632032032032032,2.741922214204683e-66,"{""values"": [0.4405944046723778, 0.22825002284934803, 0.3244070527792635], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.43795974817155536,4.060514710728352e-48,-0.6435798513353375,5.032991889149057e-118,0.4422933582933583,3.793485422185369e-49,-0.7259146499146499,2.0828375048711223e-164,0.44772614772614777,1.849896418133661e-50,0.47531787391130625,0.8289831621970671,0.16086086086086088,5
five_branches_False_0.9_0.5_70:70:30,False,,False,0.25468989868989866,2.857821310935779e-16,0.24000000000000002,6.296031573005836e-30,,,,,,,,,,,,,,,,,,,,0
five_branches_False_0.9_0.5_70:70:10,False,,False,0.9051632091632094,0.0,0.7756076076076077,2.8074966818320726e-295,,0.395983685136411,1.0,1.0,0.4,0.6308619311947539,0.26361782147949275,2.3251210265524947e-17,-0.8887320237064811,0.0,0.28591466535972404,2.880383047985316e-20,-0.7572275700993772,8.060770260394517e-187,0.8106045270196198,3.586207449530477e-234,0.7922744954265304,0.9353772743699792,0.39589589589589586,2
five_branches_True_0.9_0.5_70:70:30,False,,True,0.25472639072639075,2.8292187861652545e-16,0.24001601601601602,6.2415905687635146e-30,"{""values"": [0.42686056968941893, 0.32009562421442345, 0.29528051899579233], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.10544788871102362,0.0008386916418578061,-0.08974824580074814,0.004507501579084167,0.3047959007959008,6.080145760453102e-23,-0.22322041922041924,9.312591766142126e-13,0.07665073665073664,0.01533180476398037,0.4136584183904719,0.5764243060082238,0.24774774774774774,5
five_branches_False_0.9_0.5_70:70:50,False,,False,0.9267028707028707,0.0,0.7942502502502503,1.54516268084233e-309,,0.5822492890460773,1.0,1.0,0.6,0.7688029733924098,0.8186021918399208,1.4304822629717604e-242,-0.873205534017125,8.476062525e-314,0.7436005023288714,1.1542223330576827e-176,-0.8709429715983444,3.1652019570863e-310,0.8653716133716134,1.0375719824795392e-301,0.7050246019536704,0.8873013667888001,0.4432766099432766,3
five_branches_True_0.9_0.5_70:70:10,False,,True,0.9051878451878452,0.0,0.7756556556556556,2.582278251069673e-295,"{""values"": [0.2876921151486278, 0.2700964615680095, 0.18473526136557988], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.7533454134051019,7.367556948046746e-184,-0.5191367465927256,4.2798269295033004e-70,0.7331236775588311,2.7629701288557914e-169,-0.4136283195047458,1.3157711527655571e-42,0.27692490092490096,4.611643373324758e-19,0.607199299052339,0.7716025000699673,0.4045045045045045,5
five_branches_False_0.9_0.5_70:70:70,False,,False,0.44827810027810033,1.3568427294082952e-50,0.37022222222222223,8.382950877034052e-69,,0.3948047298504343,1.0,1.0,0.4,0.6303918424807338,0.8644866589016631,2.1551934081140343e-300,-0.8766375074544374,2.3796e-319,0.8592639577543858,8.383615218776146e-293,-0.8831293345319592,0.0,0.8822575977356426,0.0,0.4008850143164704,0.8577489214954572,0.38038038038038036,2
five_branches_True_0.9_0.5_70:70:50,False,,True,0.926882834882835,0.0,0.7944704704704705,1.043546023910283e-309,"{""values"": [0.24803588960503867, 0.22034566800149322, 0.22599157504605424], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.8417675818905318,1.8945662443200477e-269,-0.48647627737814686,1.5500401828646512e-60,0.778665615008337,3.0696514740301475e-204,-0.3760393188683959,6.090879762627922e-35,0.2883203523203523,1.347796374661156e-20,0.6427432112481771,0.8141304951279181,0.3742742742742743,5
five_branches_True_0.9_0.5_70:70:70,False,,True,0.4482774762774763,1.357318728590243e-50,0.3702182182182182,8.410949799564088e-69,"{""values"": [0.4483169341729119, 0.2645032924778059, 0.29093915269714066], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.36756620685138797,2.3930074297679903e-33,-0.6525338565067449,2.2879492557817969e-122,0.3936265656265656,2.0953138478585465e-38,-0.733955221955222,7.388242914617447e-170,0.48251907851907855,1.9043831551447128e-59,0.35262230880564094,0.7661568409192073,0.16866866866866864,5
five_branches_False_0.7_0.5_10:30:10,False,,False,0.43621969621969625,1.0418134513531729e-47,0.35393793793793793,4.833335494933394e-63,,0.19952809014118095,1.0,1.0,0.19999999999999996,0.4469495561238617,,,,,,,,,0.6041669190074316,1.579125273861424e-100,0,0,0.5,1
