code,albero,n_cellule,GRN_type,sigma_cif,diff_cif_fraction,modello,fixed_terminal,knn_atac,knn_rna,wnn,algoritmo,n_waypoints,knn_waypoints,n_macrostates,velocity_algorithm,pruning_type,pearson_kl_statistics,pearson_kl_pvalue,pearson_entropy_statistics,pearson_entropy_pvalue,f1_cosine,f1_euclidean,cpu_time,wall_time,cpu_time_kernel,wall_time_kernel
phyla3_0.3_0.7_10050100_750_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,50,100,100,Cellrank Pseudotime Kernel,750,100,5,,hard,0.2965163078560129,9.58959334954689e-22,0.7920430180372972,3.9165711562336287e-216,,,6.07219872600399,31.659178495407104,1.861698029009858,30.33946919441223
phyla3_0.3_0.7_1007030_250_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,30,Cellrank Pseudotime Kernel,250,30,5,,hard,0.3039045841663034,8.217486364383762e-23,0.8024359897871368,5.3689557610663e-226,,,6.039447716990253,29.78804349899292,1.7009689739934402,28.53613018989563
phyla3_0.3_0.7_1007030_250_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,30,Cellrank Pseudotime Kernel,250,50,5,,hard,0.3022347551668576,1.440830975248066e-22,0.7996634863991835,2.6174069057941576e-223,,,5.103178689998458,27.942066192626953,2.008128504996421,26.76785969734192
phyla3_0.3_0.7_1007030_250_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,30,Cellrank Pseudotime Kernel,250,100,5,,hard,0.2979303918301754,6.025006049977351e-22,0.7936582454575656,1.2515826631518009e-217,,,5.905487413998344,26.332003116607662,1.733739240997238,25.05662178993225
phyla3_0.3_0.7_1007030_500_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,30,Cellrank Pseudotime Kernel,500,30,5,,hard,0.3028711867789575,1.1637270093040514e-22,0.8013677152563946,5.897212507822809e-225,,,5.264595126005588,26.867602348327637,1.9326294820057228,25.62842392921448
phyla3_0.3_0.7_1007030_500_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,30,Cellrank Pseudotime Kernel,500,50,5,,hard,0.3004024952813325,2.656966717155695e-22,0.7977187622832056,1.89743848924908e-221,,,5.071282798002358,30.74780011177063,1.805098002005252,29.575410842895508
phyla3_0.3_0.7_1007030_500_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,30,Cellrank Pseudotime Kernel,500,100,5,,hard,0.2967045498172279,9.015627289959444e-22,0.792202092313668,2.793956898800307e-216,,,5.361822297010804,26.745853662490845,1.7898266780102858,25.476405143737793
phyla3_0.3_0.7_1007030_750_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,30,Cellrank Pseudotime Kernel,750,30,5,,hard,0.3028040603887492,1.1902710425208131e-22,0.8012746429829039,7.261397548256639e-225,,,6.419718443983584,27.64933204650879,2.622080332992482,26.391122579574585
phyla3_0.3_0.7_1007030_750_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,30,Cellrank Pseudotime Kernel,750,50,5,,hard,0.2990993388858826,4.095001558365695e-22,0.7958598385505378,1.0899927360226147e-219,,,5.1161727649887325,28.196374893188477,1.7087546099937754,27.022738695144653
phyla3_0.3_0.7_1007030_750_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,30,Cellrank Pseudotime Kernel,750,100,5,,hard,0.2965163078560129,9.58959334954689e-22,0.7920430180372972,3.9165711562336287e-216,,,5.882612329005497,30.00651741027832,1.8000523840019014,28.807992219924927
phyla3_0.3_0.7_1007050_250_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,50,Cellrank Pseudotime Kernel,250,30,5,,hard,0.3039045841663034,8.217486364383762e-23,0.8024359897871368,5.3689557610663e-226,,,5.343096829019487,31.837097883224487,1.7413286580122076,30.624483108520508
phyla3_0.3_0.7_1007050_250_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,50,Cellrank Pseudotime Kernel,250,50,5,,hard,0.3022347551668576,1.440830975248066e-22,0.7996634863991835,2.6174069057941576e-223,,,5.009312529989984,29.779459953308105,2.02033049298916,28.63692951202393
phyla3_0.3_0.7_1007050_250_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,50,Cellrank Pseudotime Kernel,250,100,5,,hard,0.2979303918301754,6.025006049977351e-22,0.7936582454575656,1.2515826631518009e-217,,,5.315965582994977,26.781192541122437,1.8547006169974336,25.520657300949097
phyla3_0.3_0.7_1007050_500_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,50,Cellrank Pseudotime Kernel,500,30,5,,hard,0.3028711867789575,1.1637270093040514e-22,0.8013677152563946,5.897212507822809e-225,,,5.440423170002759,28.14206624031067,2.1383026230032556,26.953039407730103
phyla3_0.3_0.7_1007050_500_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,50,Cellrank Pseudotime Kernel,500,50,5,,hard,0.3004024952813325,2.656966717155695e-22,0.7977187622832056,1.89743848924908e-221,,,5.364755917995353,27.15681624412537,1.786973426991608,25.940427780151367
phyla3_0.3_0.7_1007050_500_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,50,Cellrank Pseudotime Kernel,500,100,5,,hard,0.2967045498172279,9.015627289959444e-22,0.792202092313668,2.793956898800307e-216,,,5.572043737003696,26.234304428100582,2.4393505610059947,25.04431700706482
phyla3_0.3_0.7_1007050_750_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,50,Cellrank Pseudotime Kernel,750,30,5,,hard,0.3028040603887492,1.1902710425208131e-22,0.8012746429829039,7.261397548256639e-225,,,5.920683820018894,26.079692602157593,1.731874550008797,24.744482278823853
phyla3_0.3_0.7_1007050_750_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,50,Cellrank Pseudotime Kernel,750,50,5,,hard,0.2990993388858826,4.095001558365695e-22,0.7958598385505378,1.0899927360226147e-219,,,5.085627302003559,28.04093337059021,1.826950578004471,26.537718534469604
phyla3_0.3_0.7_1007050_750_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,50,Cellrank Pseudotime Kernel,750,100,5,,hard,0.2965163078560129,9.58959334954689e-22,0.7920430180372972,3.9165711562336287e-216,,,6.856020742998226,27.305050134658813,1.749902690993622,25.90863299369812
phyla3_0.3_0.7_1007070_250_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,70,Cellrank Pseudotime Kernel,250,30,5,,hard,0.3039045841663034,8.217486364383762e-23,0.8024359897871368,5.3689557610663e-226,,,4.839014260011027,26.45422077178955,1.7835687050101114,25.33492159843445
phyla3_0.3_0.7_1007070_250_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,70,Cellrank Pseudotime Kernel,250,50,5,,hard,0.3022347551668576,1.440830975248066e-22,0.7996634863991835,2.6174069057941576e-223,,,4.839628221001476,29.985374212265015,1.8221347509970656,28.789738178253177
phyla3_0.3_0.7_1007070_250_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,70,Cellrank Pseudotime Kernel,250,100,5,,hard,0.2979303918301754,6.025006049977351e-22,0.7936582454575656,1.2515826631518009e-217,,,5.103298208996421,26.931315660476685,1.8568859040096868,25.69916796684265
phyla3_0.3_0.7_1007070_500_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,70,Cellrank Pseudotime Kernel,500,30,5,,hard,0.3028711867789575,1.1637270093040514e-22,0.8013677152563946,5.897212507822809e-225,,,4.873011661999044,27.258174419403076,1.8329900190001351,26.110092163085938
phyla3_0.3_0.7_1007070_500_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,70,Cellrank Pseudotime Kernel,500,50,5,,hard,0.3004024952813325,2.656966717155695e-22,0.7977187622832056,1.89743848924908e-221,,,4.974037090010825,27.133995056152344,2.0219593400106532,25.956491708755493
phyla3_0.3_0.7_1007070_500_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,70,Cellrank Pseudotime Kernel,500,100,5,,hard,0.2967045498172279,9.015627289959444e-22,0.792202092313668,2.793956898800307e-216,,,5.340145725000184,27.068723917007446,1.8801402389944997,25.87893128395081
phyla3_0.3_0.7_1007070_750_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,70,Cellrank Pseudotime Kernel,750,30,5,,hard,0.3028040603887492,1.1902710425208131e-22,0.8012746429829039,7.261397548256639e-225,,,4.928193647006992,28.36824631690979,1.8233918430050835,27.118380069732662
phyla3_0.3_0.7_1007070_750_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,70,Cellrank Pseudotime Kernel,750,50,5,,hard,0.2990993388858826,4.095001558365695e-22,0.7958598385505378,1.0899927360226147e-219,,,5.083526859001722,28.006713390350345,2.0211927320051473,26.85804295539856
phyla3_0.3_0.7_1007070_750_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,70,Cellrank Pseudotime Kernel,750,100,5,,hard,0.2965163078560129,9.58959334954689e-22,0.7920430180372972,3.9165711562336287e-216,,,5.782768454999314,25.975915908813477,1.8454603260033764,24.69220757484436
phyla3_0.3_0.7_10070100_250_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,100,Cellrank Pseudotime Kernel,250,30,5,,hard,0.3039045841663034,8.217486364383762e-23,0.8024359897871368,5.3689557610663e-226,,,5.235856343002524,30.79817771911621,1.7092523940082174,29.637272834777832
phyla3_0.3_0.7_10070100_250_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,100,Cellrank Pseudotime Kernel,250,50,5,,hard,0.3022347551668576,1.440830975248066e-22,0.7996634863991835,2.6174069057941576e-223,,,5.555409100008546,29.166547775268555,1.8790935130091384,27.71526575088501
phyla3_0.3_0.7_10070100_250_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,100,Cellrank Pseudotime Kernel,250,100,5,,hard,0.2979303918301754,6.025006049977351e-22,0.7936582454575656,1.2515826631518009e-217,,,6.3991233429987915,25.62467074394226,1.6955175470066024,24.136247634887695
phyla3_0.3_0.7_10070100_500_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,100,Cellrank Pseudotime Kernel,500,30,5,,hard,0.3028711867789575,1.1637270093040514e-22,0.8013677152563946,5.897212507822809e-225,,,4.901629817002686,26.20574712753296,2.2751797640084988,25.208675622940063
phyla3_0.3_0.7_10070100_500_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,100,Cellrank Pseudotime Kernel,500,50,5,,hard,0.3004024952813325,2.656966717155695e-22,0.7977187622832056,1.89743848924908e-221,,,6.400899657004629,29.312708377838135,2.4619185640040087,27.957316160202023
phyla3_0.3_0.7_10070100_500_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,100,Cellrank Pseudotime Kernel,500,100,5,,hard,0.2967045498172279,9.015627289959444e-22,0.792202092313668,2.793956898800307e-216,,,6.1295801190135535,27.738264560699463,1.841483086012886,26.28966474533081
phyla3_0.3_0.7_10070100_750_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,100,Cellrank Pseudotime Kernel,750,30,5,,hard,0.3028040603887492,1.1902710425208131e-22,0.8012746429829039,7.261397548256639e-225,,,5.453833321997081,28.966368675231937,2.379395512994961,27.736586093902588
phyla3_0.3_0.7_10070100_750_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,100,Cellrank Pseudotime Kernel,750,50,5,,hard,0.2990993388858826,4.095001558365695e-22,0.7958598385505378,1.0899927360226147e-219,,,5.805583263005246,27.352767944335938,2.359681581001496,26.140801429748535
phyla3_0.3_0.7_10070100_750_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,70,100,100,Cellrank Pseudotime Kernel,750,100,5,,hard,0.2965163078560129,9.58959334954689e-22,0.7920430180372972,3.9165711562336287e-216,,,5.126653304992942,28.480390071868896,1.7712580489896936,27.22738003730774
phyla3_0.3_0.7_10010030_250_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,30,Cellrank Pseudotime Kernel,250,30,5,,hard,0.3039045841663034,8.217486364383762e-23,0.8024359897871368,5.3689557610663e-226,,,6.2182185809797375,28.03633999824524,1.7987114579882473,26.757513761520386
phyla3_0.3_0.7_10010030_250_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,30,Cellrank Pseudotime Kernel,250,50,5,,hard,0.3022347551668576,1.440830975248066e-22,0.7996634863991835,2.6174069057941576e-223,,,5.280811871998594,28.2737398147583,1.938713045004988,27.064939975738525
phyla3_0.3_0.7_10010030_250_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,30,Cellrank Pseudotime Kernel,250,100,5,,hard,0.2979303918301754,6.025006049977351e-22,0.7936582454575656,1.2515826631518009e-217,,,6.116747951004072,30.143693923950195,1.7384300359990448,28.842313051223755
phyla3_0.3_0.7_10010030_500_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,30,Cellrank Pseudotime Kernel,500,30,5,,hard,0.3028711867789575,1.1637270093040514e-22,0.8013677152563946,5.897212507822809e-225,,,4.98234262499318,29.3699312210083,1.89769649200025,28.169671297073364
phyla3_0.3_0.7_10010030_500_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,30,Cellrank Pseudotime Kernel,500,50,5,,hard,0.3004024952813325,2.656966717155695e-22,0.7977187622832056,1.89743848924908e-221,,,5.618039080000017,32.37137413024902,2.293571336995228,31.184592723846436
phyla3_0.3_0.7_10010030_500_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,30,Cellrank Pseudotime Kernel,500,100,5,,hard,0.2967045498172279,9.015627289959444e-22,0.792202092313668,2.793956898800307e-216,,,5.251632048981264,31.87546324729919,1.8794831769919256,30.688552856445312
phyla3_0.3_0.7_10010030_750_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,30,Cellrank Pseudotime Kernel,750,30,5,,hard,0.3028040603887492,1.1902710425208131e-22,0.8012746429829039,7.261397548256639e-225,,,5.088071540987585,28.285399675369263,1.8115403119882103,27.04240608215332
phyla3_0.3_0.7_10010030_750_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,30,Cellrank Pseudotime Kernel,750,50,5,,hard,0.2990993388858826,4.095001558365695e-22,0.7958598385505378,1.0899927360226147e-219,,,4.974162990009063,28.06468629837036,1.8767609269998504,26.89029359817505
phyla3_0.3_0.7_10010030_750_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,30,Cellrank Pseudotime Kernel,750,100,5,,hard,0.2965163078560129,9.58959334954689e-22,0.7920430180372972,3.9165711562336287e-216,,,6.1837215190025745,26.503515243530273,1.8129534100007731,25.24119257926941
phyla3_0.3_0.7_10010050_250_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,50,Cellrank Pseudotime Kernel,250,30,5,,hard,0.3039045841663034,8.217486364383762e-23,0.8024359897871368,5.3689557610663e-226,,,5.881690968992189,29.16683149337769,1.7585908659966665,27.95229697227478
phyla3_0.3_0.7_10010050_250_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,50,Cellrank Pseudotime Kernel,250,50,5,,hard,0.3022347551668576,1.440830975248066e-22,0.7996634863991835,2.6174069057941576e-223,,,4.598671783998725,30.61167025566101,1.90759813299519,29.46334218978882
phyla3_0.3_0.7_10010050_250_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,50,Cellrank Pseudotime Kernel,250,100,5,,hard,0.2979303918301754,6.025006049977351e-22,0.7936582454575656,1.2515826631518009e-217,,,5.318507894990034,29.992685079574585,1.741044423994026,28.723747730255127
phyla3_0.3_0.7_10010050_500_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,50,Cellrank Pseudotime Kernel,500,30,5,,hard,0.3028711867789575,1.1637270093040514e-22,0.8013677152563946,5.897212507822809e-225,,,4.980183998995926,29.278844833374023,1.9099194339942187,28.111570358276367
phyla3_0.3_0.7_10010050_500_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,50,Cellrank Pseudotime Kernel,500,50,5,,hard,0.3004024952813325,2.656966717155695e-22,0.7977187622832056,1.89743848924908e-221,,,5.6026260380021995,26.857709646224976,2.03644015500322,25.679266452789307
phyla3_0.3_0.7_10010050_500_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,50,Cellrank Pseudotime Kernel,500,100,5,,hard,0.2967045498172279,9.015627289959444e-22,0.792202092313668,2.793956898800307e-216,,,6.321244203005335,27.166945457458496,2.241898341002525,25.96329927444458
phyla3_0.3_0.7_10010050_750_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,50,Cellrank Pseudotime Kernel,750,30,5,,hard,0.3028040603887492,1.1902710425208131e-22,0.8012746429829039,7.261397548256639e-225,,,5.307296150000184,29.625192403793335,2.05291984800715,28.384150743484497
phyla3_0.3_0.7_10010050_750_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,50,Cellrank Pseudotime Kernel,750,50,5,,hard,0.2990993388858826,4.095001558365695e-22,0.7958598385505378,1.0899927360226147e-219,,,5.98735433499678,29.352397203445435,2.169567991993972,27.882061004638672
phyla3_0.3_0.7_10010050_750_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,50,Cellrank Pseudotime Kernel,750,100,5,,hard,0.2965163078560129,9.58959334954689e-22,0.7920430180372972,3.9165711562336287e-216,,,5.260448196015204,28.33733296394348,1.588057191009284,27.062949419021606
phyla3_0.3_0.7_10010070_250_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,70,Cellrank Pseudotime Kernel,250,30,5,,hard,0.3039045841663034,8.217486364383762e-23,0.8024359897871368,5.3689557610663e-226,,,5.806952047991217,28.336435317993164,1.723829663998913,27.15865588188171
phyla3_0.3_0.7_10010070_250_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,70,Cellrank Pseudotime Kernel,250,50,5,,hard,0.3022347551668576,1.440830975248066e-22,0.7996634863991835,2.6174069057941576e-223,,,5.144982449011877,25.16641616821289,1.8785895660112144,23.93751001358032
phyla3_0.3_0.7_10010070_250_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,70,Cellrank Pseudotime Kernel,250,100,5,,hard,0.2979303918301754,6.025006049977351e-22,0.7936582454575656,1.2515826631518009e-217,,,5.420134326006519,29.709792375564575,1.7775351489981404,28.47164487838745
phyla3_0.3_0.7_10010070_500_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,70,Cellrank Pseudotime Kernel,500,30,5,,hard,0.3028711867789575,1.1637270093040514e-22,0.8013677152563946,5.897212507822809e-225,,,4.846385568016558,26.84734034538269,1.7807823730108794,25.685648441314697
phyla3_0.3_0.7_10010070_500_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,70,Cellrank Pseudotime Kernel,500,50,5,,hard,0.3004024952813325,2.656966717155695e-22,0.7977187622832056,1.89743848924908e-221,,,6.012343541005976,30.475414514541622,2.411142377997749,29.26314949989319
phyla3_0.3_0.7_10010070_500_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,70,Cellrank Pseudotime Kernel,500,100,5,,hard,0.2967045498172279,9.015627289959444e-22,0.792202092313668,2.793956898800307e-216,,,4.8145301600015955,29.05380487442017,1.978160573999048,27.874213695526123
phyla3_0.3_0.7_10010070_750_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,70,Cellrank Pseudotime Kernel,750,30,5,,hard,0.3028040603887492,1.1902710425208131e-22,0.8012746429829039,7.261397548256639e-225,,,6.102056343006552,27.87869548797607,2.1982006700127386,26.63660740852356
phyla3_0.3_0.7_10010070_750_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,70,Cellrank Pseudotime Kernel,750,50,5,,hard,0.2990993388858826,4.095001558365695e-22,0.7958598385505378,1.0899927360226147e-219,,,4.881296522988123,26.81501054763794,2.1280499179993058,25.66203808784485
phyla3_0.3_0.7_10010070_750_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,70,Cellrank Pseudotime Kernel,750,100,5,,hard,0.2965163078560129,9.58959334954689e-22,0.7920430180372972,3.9165711562336287e-216,,,6.17103539800155,27.843729257583615,1.8821237240044864,26.608940839767456
phyla3_0.3_0.7_100100100_250_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,100,Cellrank Pseudotime Kernel,250,30,5,,hard,0.3039045841663034,8.217486364383762e-23,0.8024359897871368,5.3689557610663e-226,,,5.940243379998719,29.35770153999329,1.8648757850023685,28.13803505897522
phyla3_0.3_0.7_100100100_250_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,100,Cellrank Pseudotime Kernel,250,50,5,,hard,0.3022347551668576,1.440830975248066e-22,0.7996634863991835,2.6174069057941576e-223,,,4.835815651007579,28.310189962387085,1.9529904410010204,27.180917978286743
phyla3_0.3_0.7_100100100_250_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,100,Cellrank Pseudotime Kernel,250,100,5,,hard,0.2979303918301754,6.025006049977351e-22,0.7936582454575656,1.2515826631518009e-217,,,5.376284878017032,27.345102548599243,2.007626442005858,26.078162670135494
phyla3_0.3_0.7_100100100_500_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,100,Cellrank Pseudotime Kernel,500,30,5,,hard,0.3028711867789575,1.1637270093040514e-22,0.8013677152563946,5.897212507822809e-225,,,4.579429133998929,29.252883672714233,1.7495613119972404,28.08205485343933
phyla3_0.3_0.7_100100100_500_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,100,Cellrank Pseudotime Kernel,500,50,5,,hard,0.3004024952813325,2.656966717155695e-22,0.7977187622832056,1.89743848924908e-221,,,6.555604696986848,27.278582334518433,2.494617236996419,25.748618841171265
phyla3_0.3_0.7_100100100_500_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,100,Cellrank Pseudotime Kernel,500,100,5,,hard,0.2967045498172279,9.015627289959444e-22,0.792202092313668,2.793956898800307e-216,,,5.196086865995312,27.45600533485413,1.9581379890005337,26.10075521469116
phyla3_0.3_0.7_100100100_750_30_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,100,Cellrank Pseudotime Kernel,750,30,5,,hard,0.3028040603887492,1.1902710425208131e-22,0.8012746429829039,7.261397548256639e-225,,,5.480505451007048,25.740639686584473,2.1489595440070843,24.64621424674988
phyla3_0.3_0.7_100100100_750_50_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,100,Cellrank Pseudotime Kernel,750,50,5,,hard,0.2990993388858826,4.095001558365695e-22,0.7958598385505378,1.0899927360226147e-219,,,5.038272378005786,26.73064422607422,2.0194735190016218,25.508379220962524
phyla3_0.3_0.7_100100100_750_100_False,phyla3,1000,GRN_100,0.7,0.3,rna,False,100,100,100,Cellrank Pseudotime Kernel,750,100,5,,hard,0.2965163078560129,9.58959334954689e-22,0.7920430180372972,3.9165711562336287e-216,,,6.616996337994351,26.97037363052368,1.963902880001115,25.720711946487427
phyla3_0.3_0.9_303030_250_30_False,phyla3,1000,GRN_100,0.9,0.3,rna,False,30,30,30,Cellrank Pseudotime Kernel,250,30,5,,hard,0.859714797674239,1.9072385912539572e-293,0.8229005732589317,2.936298187311931e-247,,,5.4093420340068405,27.104212760925293,1.5942254090041388,25.95165991783142
phyla3_0.3_0.9_303030_250_50_False,phyla3,1000,GRN_100,0.9,0.3,rna,False,30,30,30,Cellrank Pseudotime Kernel,250,50,5,,hard,0.8611001176889169,1.9516261775579052e-295,0.819638360336202,1.0887592060021401e-243,,,4.33035753700824,28.990083932876587,1.604142688011052,28.015288829803467
phyla3_0.3_0.9_303030_250_100_False,phyla3,1000,GRN_100,0.9,0.3,rna,False,30,30,30,Cellrank Pseudotime Kernel,250,100,5,,hard,0.8563915451353584,9.297837433063326e-289,0.8174549743508404,2.429880006855117e-241,,,5.037708297997597,29.63481092453003,1.5968328019953333,28.644364833831787
phyla3_0.3_0.9_303030_500_30_False,phyla3,1000,GRN_100,0.9,0.3,rna,False,30,30,30,Cellrank Pseudotime Kernel,500,30,5,,hard,0.8608961087686064,3.844196986429382e-295,0.8264949411680801,2.8132072509121188e-251,,,5.550239709002199,29.466098308563232,1.6312408160010818,28.49354457855225
phyla3_0.3_0.9_303030_500_50_False,phyla3,1000,GRN_100,0.9,0.3,rna,False,30,30,30,Cellrank Pseudotime Kernel,500,50,5,,hard,0.8615345865601414,4.590271653258288e-296,0.8225618712688781,6.946650471477371e-247,,,4.7370424950058805,26.052175521850582,1.5625796700041974,25.034616231918335
phyla3_0.3_0.9_303030_500_100_False,phyla3,1000,GRN_100,0.9,0.3,rna,False,30,30,30,Cellrank Pseudotime Kernel,500,100,5,,hard,0.8568235639605503,2.3209649673469267e-289,0.8189708906996707,5.731815881699268e-243,,,4.235783424999681,30.35315322875977,1.5107177699974272,29.485344171524048
phyla3_0.3_0.9_303030_750_30_False,phyla3,1000,GRN_100,0.9,0.3,rna,False,30,30,30,Cellrank Pseudotime Kernel,750,30,5,,hard,0.8613785716999243,7.723170362762191e-296,0.8308627863140919,2.748727996628172e-256,,,4.504541539994534,30.417199850082397,1.6290469800005667,29.41553020477295
phyla3_0.3_0.9_303030_750_50_False,phyla3,1000,GRN_100,0.9,0.3,rna,False,30,30,30,Cellrank Pseudotime Kernel,750,50,5,,hard,0.8616179959591437,3.4747425169796155e-296,0.8247229810695398,2.76561664792879e-249,,,4.936077273989213,30.57807421684265,1.53403133599204,29.60925793647766
phyla3_0.3_0.9_303030_750_100_False,phyla3,1000,GRN_100,0.9,0.3,rna,False,30,30,30,Cellrank Pseudotime Kernel,750,100,5,,hard,0.856802398576086,2.4845214065635447e-289,0.824961237375899,1.4968574326436962e-249,,,5.3624286330014,30.37624454498291,1.644794551000814,29.346927404403687
phyla3_0.3_0.9_303050_250_30_False,phyla3,1000,GRN_100,0.9,0.3,rna,False,30,30,50,Cellrank Pseudotime Kernel,250,30,5,,hard,0.859714797674239,1.9072385912539572e-293,0.8229005732589317,2.936298187311931e-247,,,5.654721967992373,31.068324089050293,1.6625636569951894,29.968411684036255
phyla3_0.3_0.9_303050_250_50_False,phyla3,1000,GRN_100,0.9,0.3,rna,False,30,30,50,Cellrank Pseudotime Kernel,250,50,5,,hard,0.8611001176889169,1.9516261775579052e-295,0.819638360336202,1.0887592060021401e-243,,,5.569465195003431,28.276159286499023,1.7064159720030148,27.03684687614441
phyla3_0.3_0.9_303050_250_100_False,phyla3,1000,GRN_100,0.9,0.3,rna,False,30,30,50,Cellrank Pseudotime Kernel,250,100,5,,hard,0.8563915451353584,9.297837433063326e-289,0.8174549743508404,2.429880006855117e-241,,,4.826248383993516,27.46846342086792,1.457245569996303,26.598448276519775
phyla3_0.3_0.9_303050_500_30_False,phyla3,1000,GRN_100,0.9,0.3,rna,False,30,30,50,Cellrank Pseudotime Kernel,500,30,5,,hard,0.8608961087686064,3.844196986429382e-295,0.8264949411680801,2.8132072509121188e-251,,,5.955638867992093,31.097500562667847,1.946748182992451,30.317304611206055
phyla3_0.3_0.9_303050_500_50_False,phyla3,1000,GRN_100,0.9,0.3,rna,False,30,30,50,Cellrank Pseudotime Kernel,500,50,5,,hard,0.8615345865601414,4.590271653258288e-296,0.8225618712688781,6.946650471477371e-247,,,5.071868305007229,23.431612491607662,1.8205972420109904,22.4622585773468
