code,failed,fixed_terminal,spearman_stat_pseudotime,spearman_pval_pseudotime,kendall_stat_pseudotime,kendall_pval_pseudotime,fate_index_pval,fate_index_stat,n_terminal_states,pearson_pval_KLD,pearson_stat_KLD,pearson_pval_SHE,pearson_stat_SHE,spearman_pval_KLD,spearman_stat_KLD,spearman_pval_SHE,spearman_stat_SHE,temporal_state_score,terminal_enrichment,terminal_silhouette_pse,terminal_silhouette_soft,tsr,ttc,ttp,tts,jsd_totipotent,jsd_multipotent,jsd_committed,committed,totipotent,multipotent
three_branches_True_0.3_0.1_30,False,True,,,,,5.363085878275235e-103,0.6100809376616341,3.0,1.0269798156103322e-151,0.7060070667270512,3.5049387103421742e-81,-0.5530343586082149,5.572328638566711e-258,0.8323111100867367,8.310682205398794e-159,-0.7173410840563139,0.9817387977289805,0.4552886219552886,0.8546430333788758,0.7900195938641803,1.0,0.9631852368278983,1.0,0.9644373037382676,,,,0.031467476862163064,0.3435121440286337,
three_branches_True_0.3_0.1_50,False,True,,,,,5.363085878275235e-103,0.6100809376616341,3.0,1.0269798156103322e-151,0.7060070667270512,3.5049387103421742e-81,-0.5530343586082149,5.572328638566711e-258,0.8323111100867367,8.310682205398794e-159,-0.7173410840563139,0.9817387977289805,0.4552886219552886,0.8546430333788758,0.7900195938641803,1.0,0.9631852368278983,1.0,0.9644373037382676,,,,0.031467476862163064,0.3435121440286337,
three_branches_True_0.3_0.1_70,False,True,,,,,5.363085878275235e-103,0.6100809376616341,3.0,1.0269798156103322e-151,0.7060070667270512,3.5049387103421742e-81,-0.5530343586082149,5.572328638566711e-258,0.8323111100867367,8.310682205398794e-159,-0.7173410840563139,0.9817387977289805,0.4552886219552886,0.8546430333788758,0.7900195938641803,1.0,0.9631852368278983,1.0,0.9644373037382676,,,,0.031467476862163064,0.3435121440286337,
three_branches_True_0.3_0.1_10,False,True,,,,,5.363085878275235e-103,0.6100809376616341,3.0,1.0269798156103322e-151,0.7060070667270512,3.5049387103421742e-81,-0.5530343586082149,5.572328638566711e-258,0.8323111100867367,8.310682205398794e-159,-0.7173410840563139,0.9817387977289805,0.4552886219552886,0.8546430333788758,0.7900195938641803,1.0,0.9631852368278983,1.0,0.9644373037382676,,,,0.031467476862163064,0.3435121440286337,
three_branches_True_0.3_0.3_30,False,True,,,,,0.0,0.9450305129120391,3.0,1.1020756312968314e-273,0.8451097997985695,0.0,-0.9245303087704729,1.64504e-319,0.87673512977227,0.0,-0.9481069854286973,0.9815750547113788,0.45462128795462126,0.8212182122360285,0.5789351962667763,1.0,0.9637399767839289,1.0,0.9632392643327278,,,,0.16476580589560122,0.2574053985238274,
three_branches_True_0.3_0.3_50,False,True,,,,,0.0,0.9450305129120391,3.0,1.1020756312968314e-273,0.8451097997985695,0.0,-0.9245303087704729,1.64504e-319,0.87673512977227,0.0,-0.9481069854286973,0.9815750547113788,0.45462128795462126,0.8212182122360285,0.5789351962667763,1.0,0.9637399767839289,1.0,0.9632392643327278,,,,0.16476580589560122,0.2574053985238274,
three_branches_True_0.3_0.3_70,False,True,,,,,0.0,0.9450305129120391,3.0,1.1020756312968314e-273,0.8451097997985695,0.0,-0.9245303087704729,1.64504e-319,0.87673512977227,0.0,-0.9481069854286973,0.9815750547113788,0.45462128795462126,0.8212182122360285,0.5789351962667763,1.0,0.9637399767839289,1.0,0.9632392643327278,,,,0.16476580589560122,0.2574053985238274,
three_branches_True_0.3_0.3_10,False,True,,,,,0.0,0.9450305129120391,3.0,1.1020756312968314e-273,0.8451097997985695,0.0,-0.9245303087704729,1.64504e-319,0.87673512977227,0.0,-0.9481069854286973,0.9815750547113788,0.45462128795462126,0.8212182122360285,0.5789351962667763,1.0,0.9637399767839289,1.0,0.9632392643327278,,,,0.16476580589560122,0.2574053985238274,
three_branches_True_0.3_0.5_30,False,True,,,,,2.183793452259302e-185,0.7553580515612159,3.0,3.4423301979744977e-221,0.7974466370929743,8.936686267965107e-147,-0.6977783342369389,1.35236e-319,0.8767868999184438,2.0105152322243755e-193,-0.7656283695826279,0.9813299343589234,0.45578912245578906,0.7621194401288385,0.681119898284725,1.0,0.9628954605976872,1.0,0.9631214327963175,,,,0.10857729422128923,0.3085416453383872,
three_branches_True_0.3_0.5_50,False,True,,,,,2.183793452259302e-185,0.7553580515612159,3.0,3.4423301979744977e-221,0.7974466370929743,8.936686267965107e-147,-0.6977783342369389,1.35236e-319,0.8767868999184438,2.0105152322243755e-193,-0.7656283695826279,0.9813299343589234,0.45578912245578906,0.7621194401288385,0.681119898284725,1.0,0.9628954605976872,1.0,0.9631214327963175,,,,0.10857729422128923,0.3085416453383872,
three_branches_True_0.3_0.5_70,False,True,,,,,2.183793452259302e-185,0.7553580515612159,3.0,3.4423301979744977e-221,0.7974466370929743,8.936686267965107e-147,-0.6977783342369389,1.35236e-319,0.8767868999184438,2.0105152322243755e-193,-0.7656283695826279,0.9813299343589234,0.45578912245578906,0.7621194401288385,0.681119898284725,1.0,0.9628954605976872,1.0,0.9631214327963175,,,,0.10857729422128923,0.3085416453383872,
three_branches_True_0.3_0.5_10,False,True,,,,,2.183793452259302e-185,0.7553580515612159,3.0,3.4423301979744977e-221,0.7974466370929743,8.936686267965107e-147,-0.6977783342369389,1.35236e-319,0.8767868999184438,2.0105152322243755e-193,-0.7656283695826279,0.9813299343589234,0.45578912245578906,0.7621194401288385,0.681119898284725,1.0,0.9628954605976872,1.0,0.9631214327963175,,,,0.10857729422128923,0.3085416453383872,
three_branches_True_0.3_0.7_30,False,True,,,,,1.9021844755518988e-227,0.8039141138429251,3.0,7.107191027951867e-306,0.8681279309518102,6.91371167978304e-265,-0.8380782578904179,1.633644719895142e-302,0.8659078309177356,4.876452282156194e-240,-0.8162313360516991,0.9815836159025686,0.45545545545545546,0.7607252300105055,0.6056547855323278,1.0,0.9633346081474164,1.0,0.9636782125032367,,,,0.11698982318189614,0.2566881105614211,
three_branches_True_0.3_0.7_50,False,True,,,,,1.9021844755518988e-227,0.8039141138429251,3.0,7.107191027951867e-306,0.8681279309518102,6.91371167978304e-265,-0.8380782578904179,1.633644719895142e-302,0.8659078309177356,4.876452282156194e-240,-0.8162313360516991,0.9815836159025686,0.45545545545545546,0.7607252300105055,0.6056547855323278,1.0,0.9633346081474164,1.0,0.9636782125032367,,,,0.11698982318189614,0.2566881105614211,
three_branches_True_0.3_0.7_70,False,True,,,,,1.9021844755518988e-227,0.8039141138429251,3.0,7.107191027951867e-306,0.8681279309518102,6.91371167978304e-265,-0.8380782578904179,1.633644719895142e-302,0.8659078309177356,4.876452282156194e-240,-0.8162313360516991,0.9815836159025686,0.45545545545545546,0.7607252300105055,0.6056547855323278,1.0,0.9633346081474164,1.0,0.9636782125032367,,,,0.11698982318189614,0.2566881105614211,
three_branches_True_0.3_0.7_10,False,True,,,,,1.9021844755518988e-227,0.8039141138429251,3.0,7.107191027951867e-306,0.8681279309518102,6.91371167978304e-265,-0.8380782578904179,1.633644719895142e-302,0.8659078309177356,4.876452282156194e-240,-0.8162313360516991,0.9815836159025686,0.45545545545545546,0.7607252300105055,0.6056547855323278,1.0,0.9633346081474164,1.0,0.9636782125032367,,,,0.11698982318189614,0.2566881105614211,
three_branches_True_0.3_0.9_30,False,True,,,,,9.926970610748246e-68,0.5113786638645813,3.0,1.1759528913476839e-132,0.6726009532503116,1.1241873517202712e-56,-0.4722131067203716,4.38360884222734e-196,0.7689176201091759,9.457830912788256e-73,-0.5276141662887741,0.9815808373201417,0.45512178845512175,0.8184053570037788,0.741103742682563,1.0,0.9638529174428664,1.0,0.9631490914794716,,,,0.1326461510890181,0.3232429165923375,
three_branches_True_0.3_0.9_50,False,True,,,,,9.926970610748246e-68,0.5113786638645813,3.0,1.1759528913476839e-132,0.6726009532503116,1.1241873517202712e-56,-0.4722131067203716,4.38360884222734e-196,0.7689176201091759,9.457830912788256e-73,-0.5276141662887741,0.9815808373201417,0.45512178845512175,0.8184053570037788,0.741103742682563,1.0,0.9638529174428664,1.0,0.9631490914794716,,,,0.1326461510890181,0.3232429165923375,
three_branches_True_0.3_0.9_70,False,True,,,,,9.926970610748246e-68,0.5113786638645813,3.0,1.1759528913476839e-132,0.6726009532503116,1.1241873517202712e-56,-0.4722131067203716,4.38360884222734e-196,0.7689176201091759,9.457830912788256e-73,-0.5276141662887741,0.9815808373201417,0.45512178845512175,0.8184053570037788,0.741103742682563,1.0,0.9638529174428664,1.0,0.9631490914794716,,,,0.1326461510890181,0.3232429165923375,
three_branches_True_0.3_0.9_10,False,True,,,,,9.926970610748246e-68,0.5113786638645813,3.0,1.1759528913476839e-132,0.6726009532503116,1.1241873517202712e-56,-0.4722131067203716,4.38360884222734e-196,0.7689176201091759,9.457830912788256e-73,-0.5276141662887741,0.9815808373201417,0.45512178845512175,0.8184053570037788,0.741103742682563,1.0,0.9638529174428664,1.0,0.9631490914794716,,,,0.1326461510890181,0.3232429165923375,
three_branches_True_0.5_0.1_30,False,True,,,,,8.128520504326635e-90,0.5769788921543593,3.0,3.8340997956861126e-173,0.7386637597098947,1.954825586803517e-89,-0.575962541194948,4.079646702378994e-277,0.8477609142513409,1.672097429052316e-129,-0.6666159174081269,0.9814662816821405,0.4557891224557891,0.7879097715356547,0.7388529779578603,1.0,0.9625913493674637,1.0,0.9639612618419039,,,,0.08004367503133174,0.30651596292791544,
three_branches_True_0.5_0.1_50,False,True,,,,,8.128520504326635e-90,0.5769788921543593,3.0,3.8340997956861126e-173,0.7386637597098947,1.954825586803517e-89,-0.575962541194948,4.079646702378994e-277,0.8477609142513409,1.672097429052316e-129,-0.6666159174081269,0.9814662816821405,0.4557891224557891,0.7879097715356547,0.7388529779578603,1.0,0.9625913493674637,1.0,0.9639612618419039,,,,0.08004367503133174,0.30651596292791544,
three_branches_True_0.5_0.1_70,False,True,,,,,8.128520504326635e-90,0.5769788921543593,3.0,3.8340997956861126e-173,0.7386637597098947,1.954825586803517e-89,-0.575962541194948,4.079646702378994e-277,0.8477609142513409,1.672097429052316e-129,-0.6666159174081269,0.9814662816821405,0.4557891224557891,0.7879097715356547,0.7388529779578603,1.0,0.9625913493674637,1.0,0.9639612618419039,,,,0.08004367503133174,0.30651596292791544,
