albero,n_cellule,GRN_type,sigma_cif,diff_cif_fraction,modello,fixed_terminal,knn_atac,knn_rna,wnn,algoritmo,n_waypoints,knn_waypoints,n_macrostates,velocity_algorithm,pruning_type,pearson_pseudotime_statistics,pearson_pseudotime_pvalue,kendall_pseudotime_statistics,kendall_pseudotime_pvalue,pearson_entropy_statistics,pearson_entropy_pvalue,f1_cosine,f1_euclidean
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,30,palantir,500,50,,,,0.860622153585759,9.537143102913394e-295,,1.5341982711768e-310,-0.7616735623085777,2.791996945131625e-190,0.20946047204459814,0.35786096919815785,0.8711439191439192,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,30,palantir,500,100,,,,0.8520506971643542,8.255965363889981e-283,,7.050567396211005e-305,,,0.20946047204459814,0.35786096919815785,0.8674739434739436,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,30,palantir,500,100,,,,0.8520309386443214,8.778207093948553e-283,,7.068353335228941e-305,-0.6108032103116648,2.656403832824632e-103,0.17308171880404197,0.3259874616208301,0.8674732234732236,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,30,palantir,750,30,,,,0.8591820055826433,1.096674798563212e-292,,8.74354611787417e-310,,,0.17308171880404197,0.3259874616208301,0.8706604626604628,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,30,palantir,750,30,,,,0.8591818406253603,1.097267663802207e-292,,8.74354611787417e-310,-0.7015378055446138,5.194004938168193e-149,0.32569728899596845,0.4508685090820376,0.8706604626604628,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,30,palantir,750,50,,,,0.8605574956597467,1.1814910910395973e-294,,2.7605998299928e-310,,,0.32569728899596845,0.4508685090820376,0.870980946980947,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,30,palantir,750,50,,,,0.8605572989219769,1.1822610782613756e-294,,2.7605998299928e-310,-0.7964332337989131,3.13854158213653e-220,0.14243623471861563,0.29714642642711064,0.870980946980947,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,30,palantir,750,100,,,,0.8517119933184807,2.359733353547994e-282,,1.1748782632565355e-304,,,0.14243623471861563,0.29714642642711064,0.8673279273279274,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,30,palantir,750,100,,,,0.8516951477605238,2.4860922493624963e-282,,1.1746319114231828e-304,-0.6835564621420946,1.2659968042629043e-138,0.15060670338838278,0.30509913446834075,0.8673279873279874,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,50,palantir,250,30,,,,0.8431110668743882,3.863395626051731e-271,,4.193171920050925e-289,,,0.15060670338838278,0.30509913446834075,0.8566396126396127,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,50,palantir,250,30,,,,0.8431103968639625,3.8709382303739367e-271,,4.1628859080423415e-289,-0.8031174838526738,1.1550606582250606e-226,0.17306574712751605,0.32619177281251993,0.8566418686418688,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,50,palantir,250,50,,,,0.8424908411307689,2.3409237385577974e-270,,9.177860210713216e-287,,,0.17306574712751605,0.32619177281251993,0.854951846951847,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,50,palantir,250,50,,,,0.8424910832285173,2.3392816824714197e-270,,9.122821924114336e-287,-0.7654262163165376,2.920448036746959e-193,0.1465554759434898,0.3010825508905676,0.8549537429537429,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,50,palantir,250,100,,,,0.8452931908072417,6.410834196438588e-274,,4.619625947159708e-290,,,0.1465554759434898,0.3010825508905676,0.8573242973242973,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,50,palantir,250,100,,,,0.845206145663227,8.291528364171674e-274,,4.6541321526555116e-290,-0.5694572110956692,5.000789265427547e-87,0.055921424160299334,0.19356998772791326,0.8573219933219934,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,50,palantir,500,30,,,,0.8430559687271715,4.535377650656865e-271,,2.280743941973788e-289,,,0.055921424160299334,0.19356998772791326,0.8568289968289969,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,50,palantir,500,30,,,,0.8430549620594261,4.5486826394440875e-271,,2.271778735941291e-289,-0.8136790224457169,2.3651641617968654e-237,0.25611048418331517,0.39627195203967375,0.8568302208302209,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,50,palantir,500,50,,,,0.8423260135096147,3.773530321050424e-270,,7.833114651871651e-287,,,0.25611048418331517,0.39627195203967375,0.855001779001779,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,50,palantir,500,50,,,,0.8423256297188132,3.7777254466516437e-270,,7.787309197474442e-287,-0.79686401284576,1.2284862628001557e-220,0.14211020749899728,0.2967989289893238,0.8550036270036271,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,50,palantir,500,100,,,,0.8448667624217181,2.25717547954207e-273,,7.814750267182928e-291,,,0.14211020749899728,0.2967989289893238,0.857873273873274,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,50,palantir,500,100,,,,0.8448240453513806,2.559968078044162e-273,,7.69971509585715e-291,-0.6477024243879027,5.2567920347834185e-120,0.09707135728670611,0.24890044906496875,0.8578778458778459,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,50,palantir,750,30,,,,0.8428433376278991,8.41643023295237e-271,,1.998321971087253e-289,,,0.09707135728670611,0.24890044906496875,0.8568700728700729,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,50,palantir,750,30,,,,0.842842992364568,8.424877744220251e-271,,1.998321971087253e-289,-0.8266023882671047,2.126412155510636e-251,0.35368648566041094,0.4770003273381293,0.8568700728700729,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,50,palantir,750,50,,,,0.8419506555306083,1.1170580398931043e-269,,6.063967931808825e-287,,,0.35368648566041094,0.4770003273381293,0.8550824190824191,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,50,palantir,750,50,,,,0.8419505439280892,1.1174180744665274e-269,,6.021369091412013e-287,-0.8113925339563093,5.558598567288505e-235,0.19669903373040756,0.3481703029515353,0.8550846390846392,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,50,palantir,750,100,,,,0.8436160668711176,8.859123292953765e-272,,1.2843999037018643e-290,,,0.19669903373040756,0.3481703029515353,0.8577199977199977,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,50,palantir,750,100,,,,0.8435971729760098,9.361826859619376e-272,,1.291761055125482e-290,-0.7057566338507308,1.4602437909463967e-151,0.12579363847804637,0.2803836739628925,0.8577182337182337,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,70,palantir,250,30,,,,0.8560249707007045,3.0077765343752517e-288,,9.096338883036778e-307,,,0.12579363847804637,0.2803836739628925,0.8687109047109047,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,70,palantir,250,30,,,,0.8560257932057138,2.999874869679592e-288,,8.882046719378209e-307,-0.8112137272648567,8.492231558060902e-235,0.2813638127207737,0.4182652137972312,0.8687176487176487,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,70,palantir,250,50,,,,0.8564611146172686,7.438040075746126e-289,,8.410053621306614e-306,,,0.2813638127207737,0.4182652137972312,0.8680800760800761,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,70,palantir,250,50,,,,0.856461446871988,7.430114348463392e-289,,7.942958605744847e-306,-0.7780105134069012,1.1171121537562219e-203,0.2874616051230258,0.42306484796555865,0.8680963240963242,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,70,palantir,250,100,,,,0.8572884052739016,5.187370909990019e-290,,2.214825001893132e-300,,,0.2874616051230258,0.42306484796555865,0.8644786684786685,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,70,palantir,250,100,,,,0.8572929535074989,5.111742026321686e-290,,2.2087511027986777e-300,-0.5076467538622661,1.29743972002719e-66,0.1231747725546474,0.28185593575559464,0.8644794724794725,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,70,palantir,500,30,,,,0.8563194747827151,1.1714819937551476e-288,,1.0818820321207922e-306,,,0.1231747725546474,0.28185593575559464,0.8686618366618367,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,70,palantir,500,30,,,,0.8563197583742959,1.170417591950254e-288,,1.0567187656668736e-306,-0.8178972010591636,8.174057205511692e-242,0.24700808197157625,0.38840954633874636,0.8686684966684967,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,70,palantir,500,50,,,,0.8563297735206359,1.1334401674922273e-288,,1.6830634128804284e-304,,,0.24700808197157625,0.38840954633874636,0.8672250392250392,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,70,palantir,500,50,,,,0.8563310188311287,1.128924528351116e-288,,1.7165404017362798e-304,-0.8026919732299241,3.0168278814145537e-226,0.24110060997331542,0.3843105450735749,0.8672193992193993,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,70,palantir,500,100,,,,0.8573771825391134,3.894102461895165e-290,,6.522976346518913e-301,,,0.24110060997331542,0.3843105450735749,0.8648360528360529,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,70,palantir,500,100,,,,0.8573788323565592,3.873398254212219e-290,,6.529414502587325e-301,-0.6918426633979277,2.5757075365768437e-143,0.22626405602293975,0.3712464132653239,0.864835764835765,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,70,palantir,750,30,,,,0.8562510558653509,1.4586601842940335e-288,,1.89701858877833e-306,,,0.22626405602293975,0.3712464132653239,0.8685028005028006,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,70,palantir,750,30,,,,0.8562511282546456,1.458321943149043e-288,,1.9243654367285448e-306,-0.8117681427567909,2.2786988793575353e-235,0.3251893313369647,0.4476982741561525,0.8684987444987445,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,70,palantir,750,50,,,,0.8562576218263444,1.4282967005119985e-288,,3.508621371978158e-304,0.24459981455951896,4.339471097207232e-15,0.3251893313369647,0.4476982741561525,0.867014499014499,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,70,palantir,750,50,,,,0.8562583070386188,1.4251645840593904e-288,,3.4459248619364874e-304,-0.7807069176899392,5.328091412037986e-206,0.3151351903296764,0.4408194999676889,0.867019671019671,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,70,palantir,750,100,,,,0.8573404301494668,4.3850563844884036e-290,,1.701976984201455e-300,,,0.3151351903296764,0.4408194999676889,0.8645557565557566,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,70,palantir,750,100,,,,0.8573415215618868,4.369623455326168e-290,,1.6746267002027605e-300,-0.7297673483940922,5.39180933771649e-167,0.20431336453974763,0.353431322692162,0.8645604965604966,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,100,palantir,250,30,,,,0.893633162709514,0.0,,0.0,,,0.20431336453974763,0.353431322692162,0.9037281637281638,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,100,palantir,250,30,,,,0.8935860721830253,0.0,,0.0,-0.7825090219659727,1.4339056836214419e-207,0.20812079576093506,0.3634586720382776,0.9036978036978036,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,100,palantir,250,50,,,,0.880766931232139,0.0,,0.0,,,0.20812079576093506,0.3634586720382776,0.8933516693516694,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,100,palantir,250,50,,,,0.8807063531863026,0.0,,0.0,-0.6575249995956607,7.484753576199807e-125,0.19613166081419162,0.35023230556794827,0.8933005493005493,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,100,palantir,250,100,,,,0.8592345981347813,9.230576115145295e-293,,2.8037055613150883e-302,,,0.19613166081419162,0.35023230556794827,0.8657514017514018,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,100,palantir,250,100,,,,0.8591607394968946,1.1758037888081542e-292,,3.4659351238130034e-302,-0.7858501640600406,1.605007154824362e-210,0.07430175296361674,0.21961370951549838,0.8656899376899377,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,100,palantir,500,30,,,,0.893574816735206,0.0,,0.0,,,0.07430175296361674,0.21961370951549838,0.9043649563649564,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,100,palantir,500,30,,,,0.8935573199470889,0.0,,0.0,-0.8210426673414789,3.231697608558267e-245,0.28410007592786524,0.4212718617943324,0.9043701043701043,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,100,palantir,500,50,,,,0.8806898141510815,0.0,,0.0,,,0.28410007592786524,0.4212718617943324,0.8922931482931484,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,100,palantir,500,50,,,,0.8806637981619775,0.0,,0.0,-0.7479293628440082,8.073957326001351e-180,0.22084533954373523,0.3770812886442859,0.8922772962772964,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,100,palantir,500,100,,,,0.8595108672964458,3.728600453505953e-293,,2.460798958478434e-302,,,0.22084533954373523,0.3770812886442859,0.8657892017892018,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,100,palantir,500,100,,,,0.8594744824300508,4.2018671912746356e-293,,2.5410720382718554e-302,-0.6557237612301199,5.977805625255196e-124,0.13741926156624495,0.29390957426769426,0.8657799017799017,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,100,palantir,750,30,,,,0.893852233462532,0.0,,0.0,,,0.13741926156624495,0.29390957426769426,0.9043486603486603,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,100,palantir,750,30,,,,0.8938478740818488,0.0,,0.0,-0.7856750342337924,2.298655527904855e-210,0.35239726351925865,0.470795328201653,0.9043453843453845,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,100,palantir,750,50,,,,0.8815205117483531,0.0,,0.0,,,0.35239726351925865,0.470795328201653,0.8939989139989141,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,100,palantir,750,50,,,,0.8815007665283703,0.0,,0.0,-0.8010544116269824,1.1876102956076324e-224,0.2357422043011632,0.38248719851041957,0.893978417978418,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,100,palantir,750,100,,,,0.8598240485114682,1.3312018349902325e-293,,1.827255232394187e-302,,,0.2357422043011632,0.38248719851041957,0.8658754098754099,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,100,30,100,palantir,750,100,,,,0.8597991918784862,1.4447248504922372e-293,,1.9954010989173675e-302,-0.6294998224693891,1.750400520102093e-111,0.2178157918841514,0.37233710348349963,0.8658499218499218,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,30,palantir,250,30,,,,0.8210197042112726,3.4238607251957434e-245,,2.518358875626949e-267,,,0.2178157918841514,0.37233710348349963,0.8400619440619441,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,30,palantir,250,30,,,,0.8210189514118925,3.4303497514801018e-245,,2.518358875626949e-267,-0.7181704508425364,2.4376128743046207e-159,0.34668800039804276,0.4643405298119883,0.8400619440619441,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,30,palantir,250,50,,,,0.8229586540312117,2.5327389298700163e-247,,2.94754364251712e-270,,,0.34668800039804276,0.4643405298119883,0.8424113184113184,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,30,palantir,250,50,,,,0.8229575558129988,2.539830601446499e-247,,2.94754364251712e-270,-0.6708320579212366,1.0231482260401234e-131,0.31720350596318775,0.44164421393714004,0.8424113184113184,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,30,palantir,250,100,,,,0.8371422085362451,9.5277057833036e-264,,8.442260648918441e-286,,,0.31720350596318775,0.44164421393714004,0.8542505182505183,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,30,palantir,250,100,,,,0.8371438162798597,9.485008892848486e-264,,8.548421748618436e-286,-0.3575593049640165,1.5897881570652618e-31,0.03415920479384461,0.1501820015855293,0.8542465582465583,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,30,palantir,500,30,,,,0.8208605062160782,5.108908423544407e-245,,2.9712938592403085e-267,,,0.03415920479384461,0.1501820015855293,0.8400039000039,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,30,palantir,500,30,,,,0.8208602085410924,5.112731159966424e-245,,2.9712938592403085e-267,-0.7808505410265557,3.999358745090747e-206,0.3280751780816897,0.4564256029737103,0.8400039000039,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,30,palantir,500,50,,,,0.8228070420202694,3.725219043363875e-247,,2.8533774535112286e-270,,,0.3280751780816897,0.4564256029737103,0.8424225264225265,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,30,palantir,500,50,,,,0.8228066440756776,3.72899165435895e-247,,2.8291773142408017e-270,-0.7831137712312362,4.229337799982314e-208,0.34210633170306654,0.46856270614808193,0.8424254664254665,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,30,palantir,500,100,,,,0.8365669862026663,4.7371156108863765e-263,,2.7529516795857516e-285,,,0.34210633170306654,0.46856270614808193,0.8538754338754339,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,30,palantir,500,100,,,,0.8365671316754776,4.735198360231376e-263,,2.7549276106943307e-285,-0.6153742793807561,2.9843432720578237e-105,0.24608416064119695,0.3890345700800359,0.8538752058752059,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,30,palantir,750,30,,,,0.8208869742404484,4.78015930384894e-245,,4.054808173396649e-267,,,0.24608416064119695,0.3890345700800359,0.839894723894724,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,30,palantir,750,30,,,,0.8208868145355523,4.782078243123117e-245,,4.054808173396649e-267,-0.7170897431416435,1.2041622185966661e-158,0.3159450557508244,0.46613734200837054,0.839894723894724,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,30,palantir,750,50,,,,0.8227679889642707,4.1142175288023985e-247,,5.644504044541755e-270,,,0.3159450557508244,0.46613734200837054,0.8421868581868582,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,30,palantir,750,50,,,,0.8227677706548716,4.1165021874364524e-247,,5.6122717337709134e-270,-0.7732123516660212,1.2570951617825297e-199,0.27766996236675884,0.4180025709756519,0.8421888381888384,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,30,palantir,750,100,,,,0.8353036519988101,1.569606414647865e-261,,7.601985318850607e-284,,,0.27766996236675884,0.4180025709756519,0.8528167928167929,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,30,palantir,750,100,,,,0.8353039666218025,1.5682444552641914e-261,,7.408806472245331e-284,-0.6060262461583257,2.6777748317708163e-101,0.24509959505483228,0.3901676240810225,0.8528250368250369,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,50,palantir,250,30,,,,0.9199023766892637,0.0,,0.0,,,0.24509959505483228,0.3901676240810225,0.9198625038625039,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,50,palantir,250,30,,,,0.9199017415772064,0.0,,0.0,-0.7038268552490027,2.172479458410693e-150,0.4560573635353123,0.5531842996927637,0.9198475038475039,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,50,palantir,250,50,,,,0.912667422468535,0.0,,0.0,,,0.4560573635353123,0.5531842996927637,0.9130663090663091,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,50,palantir,250,50,,,,0.9126661659476516,0.0,,0.0,-0.658663790617424,1.9973728282474332e-125,0.2922633467337768,0.4254239927403485,0.9130645810645812,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,50,palantir,250,100,,,,0.9104984522056294,0.0,,0.0,,,0.2922633467337768,0.4254239927403485,0.914967158967159,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,50,palantir,250,100,,,,0.9104132099191624,0.0,,0.0,-0.5455806846995808,1.2361526272911562e-78,0.06307442339475637,0.20232941672674726,0.914904602904603,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,50,palantir,500,30,,,,0.920141789797364,0.0,,0.0,,,0.06307442339475637,0.20232941672674726,0.9201265041265042,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,50,palantir,500,30,,,,0.9201419899890626,0.0,,0.0,-0.7626037086433054,5.156219228411067e-191,0.3443031943442904,0.46513856109113094,0.9201264441264443,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,50,palantir,500,50,,,,0.912984432705678,0.0,,0.0,,,0.3443031943442904,0.46513856109113094,0.9135036975036974,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,50,palantir,500,50,,,,0.9129843314973424,0.0,,0.0,-0.7227011622354091,2.7717302674592415e-162,0.30421576709019577,0.43643447605136254,0.9135019935019935,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,50,palantir,500,100,,,,0.9109433405349805,0.0,,0.0,,,0.30421576709019577,0.43643447605136254,0.9155062115062116,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,50,palantir,500,100,,,,0.9109120242608455,0.0,,0.0,-0.5773582997961078,5.853338793966116e-90,0.17847667465955688,0.33223192416712183,0.9154952674952677,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,50,palantir,750,30,,,,0.9201518093253126,0.0,,0.0,,,0.17847667465955688,0.33223192416712183,0.920096912096912,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,50,palantir,750,30,,,,0.9201519521201104,0.0,,0.0,-0.8243856406988284,6.585501982200236e-249,0.2521585973052817,0.3968333073530079,0.920096912096912,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,50,palantir,750,50,,,,0.9129969392158285,0.0,,0.0,,,0.2521585973052817,0.3968333073530079,0.9135309015309016,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,50,palantir,750,50,,,,0.9129968917283642,0.0,,0.0,-0.7857232085603644,2.082462776329784e-210,0.32327967797193796,0.45421071968785504,0.9135312615312617,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,50,palantir,750,100,,,,0.9109232361896844,0.0,,0.0,,,0.32327967797193796,0.45421071968785504,0.9154709194709195,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,50,palantir,750,100,,,,0.9108958209346236,0.0,,0.0,-0.6665683092189765,1.7702997419261292e-129,0.192147732258169,0.3472813064878222,0.9154586914586914,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,70,palantir,250,30,,,,0.8788040367249166,6e-323,,0.0,,,0.192147732258169,0.3472813064878222,0.8901984501984502,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,70,palantir,250,30,,,,0.8788036347513338,6e-323,,0.0,-0.7403876434637598,2.307562790516977e-174,0.3109805965071423,0.4369330276808117,0.8901984501984502,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,70,palantir,250,50,,,,0.8551949491153891,4.2413111465100664e-287,,5.84958e-318,,,0.3109805965071423,0.4369330276808117,0.8757873357873358,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,70,palantir,250,50,,,,0.8552136048522431,3.997129778680009e-287,,5.07544e-318,-0.6530941463309211,1.2100606318765413e-122,0.2633136741522952,0.40284796517429333,0.8758251598251597,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,70,palantir,250,100,,,,0.8552351422431725,3.732622794984132e-287,,2.64865767e-316,,,0.2633136741522952,0.40284796517429333,0.8747667467667468,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,70,palantir,250,100,,,,0.8551824881320828,4.412644385594792e-287,,2.6960089e-316,-0.25332187572038883,4.162010335182609e-16,0.06301014136376076,0.20462852620643518,0.8747619827619829,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,70,palantir,500,30,,,,0.8789829023363076,3e-323,,0.0,,,0.06301014136376076,0.20462852620643518,0.890079842079842,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,70,palantir,500,30,,,,0.8789827358575588,3e-323,,0.0,-0.773888557735565,3.423612453572651e-200,0.2200022014028991,0.36807099444829855,0.8900722700722702,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,70,palantir,500,50,,,,0.8545060355951912,3.7664454234418495e-286,,3.09931945e-316,,,0.2200022014028991,0.36807099444829855,0.8747244947244949,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,70,palantir,500,50,,,,0.8545062785861025,3.7635528255497024e-286,,3.09931945e-316,-0.7813230975199882,1.5538869915436593e-206,0.22597816020848058,0.3709733009471766,0.8747244947244949,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,70,palantir,500,100,,,,0.854434338062026,4.724506819022008e-286,,2.564840426e-314,,,0.22597816020848058,0.3709733009471766,0.8735307695307696,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,70,palantir,500,100,,,,0.8544055115571282,5.175042994700948e-286,,2.558617762e-314,-0.6047060150871731,9.451463653837867e-101,0.23031348446362734,0.3750792557250862,0.8735314295314296,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,70,palantir,750,30,,,,0.8789984887725185,3e-323,,0.0,,,0.23031348446362734,0.3750792557250862,0.8899944619944621,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,70,palantir,750,30,,,,0.8789983000608137,3e-323,,0.0,-0.8067341786059671,2.998555726882231e-230,0.24764946319905462,0.3915957536915282,0.889991917991918,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,70,palantir,750,50,,,,0.8546124791243919,2.6897422628543355e-286,,2.8849847e-316,,,0.24764946319905462,0.3915957536915282,0.8747437667437667,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,70,palantir,750,50,,,,0.8546126361694727,2.6884059535119374e-286,,2.8849847e-316,-0.7472550206507906,2.528323966046263e-179,0.33390648989745875,0.45396707567586736,0.8747437667437667,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,70,palantir,750,100,,,,0.8545989853006454,2.8070719143574086e-286,,1.0633791753e-314,,,0.33390648989745875,0.45396707567586736,0.8737697497697499,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,70,palantir,750,100,,,,0.8545754412664466,3.0241453450192725e-286,,1.094362925e-314,-0.7204192105039878,8.56924711732195e-161,0.19238156974936693,0.34259909147992634,0.8737619617619617,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,100,palantir,250,30,,,,0.930801166535555,0.0,,0.0,,,0.19238156974936693,0.34259909147992634,0.9383792903792905,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,100,palantir,250,30,,,,0.9307924168288314,0.0,,0.0,-0.8377687037865656,1.6492135676816533e-264,0.3707929421172397,0.5205049443689646,0.9383766263766264,True
phyla5,1000,GRN_100,0.1,0.5,multiomics,False,30,50,100,palantir,250,50,,,,0.919957261416729,0.0,,0.0,,,0.3707929421172397,0.5205049443689646,0.9261761061761061,True
