albero,n_cellule,GRN_type,sigma_cif,diff_cif_fraction,modello,fixed_terminal,knn_atac,knn_rna,wnn,algoritmo,n_waypoints,knn_waypoints,n_macrostates,velocity_algorithm,pruning_type,pearson_kl_statistics,pearson_kl_pvalue,kendall_pseudotime_statistics,kendall_pseudotime_pvalue,pearson_entropy_statistics,pearson_entropy_pvalue,f1_cosine,f1_euclidean
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,30,cellrank_pseudotime_kernel,750,50,5,,hard,0.49672767358285574,1.998965869303022e-63,,,0.621057553635157,1.0137196876613551e-107,0.8994442844601207,0.9827600131146198
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,30,cellrank_pseudotime_kernel,750,100,5,,hard,0.4935094388345798,1.6539281138992196e-62,,,0.8587789487451081,4.0991676178259305e-292,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,30,cellrank_pseudotime_kernel,750,100,5,,hard,0.49626024303447935,2.720861177761341e-63,,,0.6212081536798165,8.705660545833373e-108,0.899571889688416,0.982896582106063
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,50,cellrank_pseudotime_kernel,250,30,5,,hard,0.33163687895022587,4.245266797840654e-27,,,0.5982537610415622,4.1284281642755174e-98,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,50,cellrank_pseudotime_kernel,250,30,5,,hard,0.4962017321945532,2.827827380557344e-63,,,0.620683490009254,1.479049062633944e-107,0.9000285420067184,0.9835728455743649
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,50,cellrank_pseudotime_kernel,250,50,5,,hard,0.3308522880802208,5.694324649152519e-27,,,0.597700914323304,6.905963497061188e-98,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,50,cellrank_pseudotime_kernel,250,50,5,,hard,0.4984158834101125,6.538310232182064e-64,,,0.6222319001736657,3.0860307947987476e-108,0.8995554084531625,0.9829056501868308
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,50,cellrank_pseudotime_kernel,250,100,5,,hard,0.3394263924714356,2.195036202220941e-28,,,0.6093772513218098,1.0615175411189737e-102,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,50,cellrank_pseudotime_kernel,250,100,5,,hard,0.5000145547984794,2.2560820485079444e-64,,,0.6258638551786068,7.549566759005726e-110,0.8982017608690469,0.9808717778645575
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,50,cellrank_pseudotime_kernel,500,30,5,,hard,0.33042603168481494,6.676913267261502e-27,,,0.5980726538317784,4.886853450006929e-98,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,50,cellrank_pseudotime_kernel,500,30,5,,hard,0.4958306600957812,3.610626962498155e-63,,,0.6207518644154184,1.3804163597829044e-107,0.8999828681892181,0.9835074586739196
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,50,cellrank_pseudotime_kernel,500,50,5,,hard,0.32996776850820225,7.920969408304925e-27,,,0.5972189785633066,1.0805615954166543e-97,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,50,cellrank_pseudotime_kernel,500,50,5,,hard,0.49635004826978707,2.564464648645697e-63,,,0.6210936205116175,9.774333522651469e-108,0.8999482134765506,0.9834711009674807
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,50,cellrank_pseudotime_kernel,500,100,5,,hard,0.33566628717201086,9.269295207211487e-28,,,0.6040275982001996,1.8028381438997797e-100,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,50,cellrank_pseudotime_kernel,500,100,5,,hard,0.49748947967317747,1.2081803365107204e-63,,,0.6223302153626004,2.7929166624640824e-108,0.8994198427386866,0.9826688146743041
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,50,cellrank_pseudotime_kernel,750,30,5,,hard,0.32727018177648715,2.152876818996259e-26,,,0.5943282100015693,1.5594266840275608e-96,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,50,cellrank_pseudotime_kernel,750,30,5,,hard,0.4952637230184088,5.241787796836672e-63,,,0.6212193607719324,8.607562193095263e-108,0.8997048513293829,0.983155100266442
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,50,cellrank_pseudotime_kernel,750,50,5,,hard,0.3279069189895497,1.7018232559547438e-26,,,0.5952028886168944,6.973096336582747e-97,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,50,cellrank_pseudotime_kernel,750,50,5,,hard,0.49672767358285574,1.998965869303022e-63,,,0.621057553635157,1.0137196876613551e-107,0.8994442844601207,0.9827600131146198
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,50,cellrank_pseudotime_kernel,750,100,5,,hard,0.4935094388345798,1.6539281138992196e-62,,,0.8587789487451081,4.0991676178259305e-292,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,50,cellrank_pseudotime_kernel,750,100,5,,hard,0.49626024303447935,2.720861177761341e-63,,,0.6212081536798165,8.705660545833373e-108,0.899571889688416,0.982896582106063
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,70,cellrank_pseudotime_kernel,250,30,5,,hard,0.33163687895022587,4.245266797840654e-27,,,0.5982537610415622,4.1284281642755174e-98,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,70,cellrank_pseudotime_kernel,250,30,5,,hard,0.4962017321945532,2.827827380557344e-63,,,0.620683490009254,1.479049062633944e-107,0.9000285420067184,0.9835728455743649
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,70,cellrank_pseudotime_kernel,250,50,5,,hard,0.3308522880802208,5.694324649152519e-27,,,0.597700914323304,6.905963497061188e-98,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,70,cellrank_pseudotime_kernel,250,50,5,,hard,0.4984158834101125,6.538310232182064e-64,,,0.6222319001736657,3.0860307947987476e-108,0.8995554084531625,0.9829056501868308
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,70,cellrank_pseudotime_kernel,250,100,5,,hard,0.3394263924714356,2.195036202220941e-28,,,0.6093772513218098,1.0615175411189737e-102,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,70,cellrank_pseudotime_kernel,250,100,5,,hard,0.5000145547984794,2.2560820485079444e-64,,,0.6258638551786068,7.549566759005726e-110,0.8982017608690469,0.9808717778645575
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,70,cellrank_pseudotime_kernel,500,30,5,,hard,0.33042603168481494,6.676913267261502e-27,,,0.5980726538317784,4.886853450006929e-98,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,70,cellrank_pseudotime_kernel,500,30,5,,hard,0.4958306600957812,3.610626962498155e-63,,,0.6207518644154184,1.3804163597829044e-107,0.8999828681892181,0.9835074586739196
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,70,cellrank_pseudotime_kernel,500,50,5,,hard,0.32996776850820225,7.920969408304925e-27,,,0.5972189785633066,1.0805615954166543e-97,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,70,cellrank_pseudotime_kernel,500,50,5,,hard,0.49635004826978707,2.564464648645697e-63,,,0.6210936205116175,9.774333522651469e-108,0.8999482134765506,0.9834711009674807
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,70,cellrank_pseudotime_kernel,500,100,5,,hard,0.33566628717201086,9.269295207211487e-28,,,0.6040275982001996,1.8028381438997797e-100,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,70,cellrank_pseudotime_kernel,500,100,5,,hard,0.49748947967317747,1.2081803365107204e-63,,,0.6223302153626004,2.7929166624640824e-108,0.8994198427386866,0.9826688146743041
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,70,cellrank_pseudotime_kernel,750,30,5,,hard,0.32727018177648715,2.152876818996259e-26,,,0.5943282100015693,1.5594266840275608e-96,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,70,cellrank_pseudotime_kernel,750,30,5,,hard,0.4952637230184088,5.241787796836672e-63,,,0.6212193607719324,8.607562193095263e-108,0.8997048513293829,0.983155100266442
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,70,cellrank_pseudotime_kernel,750,50,5,,hard,0.3279069189895497,1.7018232559547438e-26,,,0.5952028886168944,6.973096336582747e-97,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,70,cellrank_pseudotime_kernel,750,50,5,,hard,0.49672767358285574,1.998965869303022e-63,,,0.621057553635157,1.0137196876613551e-107,0.8994442844601207,0.9827600131146198
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,70,cellrank_pseudotime_kernel,750,100,5,,hard,0.4935094388345798,1.6539281138992196e-62,,,0.8587789487451081,4.0991676178259305e-292,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,70,cellrank_pseudotime_kernel,750,100,5,,hard,0.49626024303447935,2.720861177761341e-63,,,0.6212081536798165,8.705660545833373e-108,0.899571889688416,0.982896582106063
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,100,cellrank_pseudotime_kernel,250,30,5,,hard,0.33163687895022587,4.245266797840654e-27,,,0.5982537610415622,4.1284281642755174e-98,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,100,cellrank_pseudotime_kernel,250,30,5,,hard,0.4962017321945532,2.827827380557344e-63,,,0.620683490009254,1.479049062633944e-107,0.9000285420067184,0.9835728455743649
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,100,cellrank_pseudotime_kernel,250,50,5,,hard,0.3308522880802208,5.694324649152519e-27,,,0.597700914323304,6.905963497061188e-98,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,100,cellrank_pseudotime_kernel,250,50,5,,hard,0.4984158834101125,6.538310232182064e-64,,,0.6222319001736657,3.0860307947987476e-108,0.8995554084531625,0.9829056501868308
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,100,cellrank_pseudotime_kernel,250,100,5,,hard,0.3394263924714356,2.195036202220941e-28,,,0.6093772513218098,1.0615175411189737e-102,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,100,cellrank_pseudotime_kernel,250,100,5,,hard,0.5000145547984794,2.2560820485079444e-64,,,0.6258638551786068,7.549566759005726e-110,0.8982017608690469,0.9808717778645575
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,100,cellrank_pseudotime_kernel,500,30,5,,hard,0.33042603168481494,6.676913267261502e-27,,,0.5980726538317784,4.886853450006929e-98,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,100,cellrank_pseudotime_kernel,500,30,5,,hard,0.4958306600957812,3.610626962498155e-63,,,0.6207518644154184,1.3804163597829044e-107,0.8999828681892181,0.9835074586739196
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,100,cellrank_pseudotime_kernel,500,50,5,,hard,0.32996776850820225,7.920969408304925e-27,,,0.5972189785633066,1.0805615954166543e-97,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,100,cellrank_pseudotime_kernel,500,50,5,,hard,0.49635004826978707,2.564464648645697e-63,,,0.6210936205116175,9.774333522651469e-108,0.8999482134765506,0.9834711009674807
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,100,cellrank_pseudotime_kernel,500,100,5,,hard,0.33566628717201086,9.269295207211487e-28,,,0.6040275982001996,1.8028381438997797e-100,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,100,cellrank_pseudotime_kernel,500,100,5,,hard,0.49748947967317747,1.2081803365107204e-63,,,0.6223302153626004,2.7929166624640824e-108,0.8994198427386866,0.9826688146743041
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,100,cellrank_pseudotime_kernel,750,30,5,,hard,0.32727018177648715,2.152876818996259e-26,,,0.5943282100015693,1.5594266840275608e-96,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,100,cellrank_pseudotime_kernel,750,30,5,,hard,0.4952637230184088,5.241787796836672e-63,,,0.6212193607719324,8.607562193095263e-108,0.8997048513293829,0.983155100266442
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,100,cellrank_pseudotime_kernel,750,50,5,,hard,0.3279069189895497,1.7018232559547438e-26,,,0.5952028886168944,6.973096336582747e-97,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,100,cellrank_pseudotime_kernel,750,50,5,,hard,0.49672767358285574,1.998965869303022e-63,,,0.621057553635157,1.0137196876613551e-107,0.8994442844601207,0.9827600131146198
phyla5,1000,GRN_100,0.1,0.5,rna,False,100,30,100,cellrank_pseudotime_kernel,750,100,5,,hard,0.4935094388345798,1.6539281138992196e-62,,,0.8587789487451081,4.0991676178259305e-292,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,100,30,100,cellrank_pseudotime_kernel,750,100,5,,hard,0.49626024303447935,2.720861177761341e-63,,,0.6212081536798165,8.705660545833373e-108,0.899571889688416,0.982896582106063
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,30,cellrank_pseudotime_kernel,250,30,5,,hard,0.5424526598073885,1.387267549653761e-77,,,0.6750812600646284,5.519533149425058e-134,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,30,cellrank_pseudotime_kernel,250,30,5,,hard,0.6654368596330047,6.850783400565542e-129,,,0.651457557968035,7.748418230260087e-122,0.8972782786891511,0.9797439924004588
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,30,cellrank_pseudotime_kernel,250,50,5,,hard,0.545590026293321,1.2272116621073986e-78,,,0.6749775308767307,6.276568528572409e-134,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,30,cellrank_pseudotime_kernel,250,50,5,,hard,0.6702824002900749,1.9978491966616403e-131,,,0.6552385757241532,1.043625256918215e-123,0.8968645796139996,0.9790981299043058
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,30,cellrank_pseudotime_kernel,250,100,5,,hard,0.5442925193161531,3.356255763603882e-78,,,0.6268548009110261,2.7197552775472096e-110,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,30,cellrank_pseudotime_kernel,250,100,5,,hard,0.6754430921870638,3.5237875697416045e-134,,,0.638065514787077,2.0156979974289434e-115,0.8988690851943327,0.9818725378037182
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,30,cellrank_pseudotime_kernel,500,30,5,,hard,0.542367013237938,1.4816875906249817e-77,,,0.6722267865947745,1.8606888131089666e-132,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,30,cellrank_pseudotime_kernel,500,30,5,,hard,0.6664334572664493,2.0807837667015812e-129,,,0.6493625289253918,8.207961272070221e-121,0.8989482883999715,0.982145864605024
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,30,cellrank_pseudotime_kernel,500,50,5,,hard,0.5464434417400823,6.316654934994823e-79,,,0.6740788829770942,1.907023593892286e-133,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,30,cellrank_pseudotime_kernel,500,50,5,,hard,0.671114601144394,7.249424974243143e-132,,,0.6535733747419729,7.010087076667879e-123,0.8987570693319031,0.981849265836307
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,30,cellrank_pseudotime_kernel,500,100,5,,hard,0.547656147085775,2.4501458767550418e-79,,,0.6310247172730347,3.5564465418848372e-112,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,30,cellrank_pseudotime_kernel,500,100,5,,hard,0.6821145070804638,7.996820288616802e-138,,,0.6408286608178809,1.0162294777874668e-116,0.8979194649229596,0.9804514336421154
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,30,cellrank_pseudotime_kernel,750,30,5,,hard,0.5419037776123028,2.1148660890337062e-77,,,0.6710215243787192,8.121109716585447e-132,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,30,cellrank_pseudotime_kernel,750,30,5,,hard,0.6663225279755007,2.3764548853145128e-129,,,0.6479820893252046,3.847795011752479e-120,0.8994714776493173,0.9829036159317005
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,30,cellrank_pseudotime_kernel,750,50,5,,hard,0.5466103586329117,5.545955111980854e-79,,,0.6748872076528338,7.019551856938429e-134,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,30,cellrank_pseudotime_kernel,750,50,5,,hard,0.671198985860786,6.540051834133188e-132,,,0.6535600366883902,7.117506271834808e-123,0.8980324418562181,0.9807941241878577
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,30,cellrank_pseudotime_kernel,750,100,5,,hard,0.5472466534197965,3.3749102573022155e-79,,,0.6302382112832867,8.0999112611029745e-112,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,30,cellrank_pseudotime_kernel,750,100,5,,hard,0.6822434805673272,6.784342696062758e-138,,,0.6403708823598748,1.6705695169217658e-116,0.89788188114447,0.9803944667493796
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,50,cellrank_pseudotime_kernel,250,30,5,,hard,0.5424526598073885,1.387267549653761e-77,,,0.6750812600646284,5.519533149425058e-134,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,50,cellrank_pseudotime_kernel,250,30,5,,hard,0.6654368596330047,6.850783400565542e-129,,,0.651457557968035,7.748418230260087e-122,0.8972782786891511,0.9797439924004588
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,50,cellrank_pseudotime_kernel,250,50,5,,hard,0.545590026293321,1.2272116621073986e-78,,,0.6749775308767307,6.276568528572409e-134,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,50,cellrank_pseudotime_kernel,250,50,5,,hard,0.6702824002900749,1.9978491966616403e-131,,,0.6552385757241532,1.043625256918215e-123,0.8968645796139996,0.9790981299043058
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,50,cellrank_pseudotime_kernel,250,100,5,,hard,0.5442925193161531,3.356255763603882e-78,,,0.6268548009110261,2.7197552775472096e-110,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,50,cellrank_pseudotime_kernel,250,100,5,,hard,0.6754430921870638,3.5237875697416045e-134,,,0.638065514787077,2.0156979974289434e-115,0.8988690851943327,0.9818725378037182
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,50,cellrank_pseudotime_kernel,500,30,5,,hard,0.542367013237938,1.4816875906249817e-77,,,0.6722267865947745,1.8606888131089666e-132,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,50,cellrank_pseudotime_kernel,500,30,5,,hard,0.6664334572664493,2.0807837667015812e-129,,,0.6493625289253918,8.207961272070221e-121,0.8989482883999715,0.982145864605024
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,50,cellrank_pseudotime_kernel,500,50,5,,hard,0.5464434417400823,6.316654934994823e-79,,,0.6740788829770942,1.907023593892286e-133,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,50,cellrank_pseudotime_kernel,500,50,5,,hard,0.671114601144394,7.249424974243143e-132,,,0.6535733747419729,7.010087076667879e-123,0.8987570693319031,0.981849265836307
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,50,cellrank_pseudotime_kernel,500,100,5,,hard,0.547656147085775,2.4501458767550418e-79,,,0.6310247172730347,3.5564465418848372e-112,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,50,cellrank_pseudotime_kernel,500,100,5,,hard,0.6821145070804638,7.996820288616802e-138,,,0.6408286608178809,1.0162294777874668e-116,0.8979194649229596,0.9804514336421154
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,50,cellrank_pseudotime_kernel,750,30,5,,hard,0.5419037776123028,2.1148660890337062e-77,,,0.6710215243787192,8.121109716585447e-132,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,50,cellrank_pseudotime_kernel,750,30,5,,hard,0.6663225279755007,2.3764548853145128e-129,,,0.6479820893252046,3.847795011752479e-120,0.8994714776493173,0.9829036159317005
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,50,cellrank_pseudotime_kernel,750,50,5,,hard,0.5466103586329117,5.545955111980854e-79,,,0.6748872076528338,7.019551856938429e-134,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,50,cellrank_pseudotime_kernel,750,50,5,,hard,0.671198985860786,6.540051834133188e-132,,,0.6535600366883902,7.117506271834808e-123,0.8980324418562181,0.9807941241878577
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,50,cellrank_pseudotime_kernel,750,100,5,,hard,0.5472466534197965,3.3749102573022155e-79,,,0.6302382112832867,8.0999112611029745e-112,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,50,cellrank_pseudotime_kernel,750,100,5,,hard,0.6822434805673272,6.784342696062758e-138,,,0.6403708823598748,1.6705695169217658e-116,0.89788188114447,0.9803944667493796
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,70,cellrank_pseudotime_kernel,250,30,5,,hard,0.5424526598073885,1.387267549653761e-77,,,0.6750812600646284,5.519533149425058e-134,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,70,cellrank_pseudotime_kernel,250,30,5,,hard,0.6654368596330047,6.850783400565542e-129,,,0.651457557968035,7.748418230260087e-122,0.8972782786891511,0.9797439924004588
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,70,cellrank_pseudotime_kernel,250,50,5,,hard,0.545590026293321,1.2272116621073986e-78,,,0.6749775308767307,6.276568528572409e-134,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,70,cellrank_pseudotime_kernel,250,50,5,,hard,0.6702824002900749,1.9978491966616403e-131,,,0.6552385757241532,1.043625256918215e-123,0.8968645796139996,0.9790981299043058
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,70,cellrank_pseudotime_kernel,250,100,5,,hard,0.5442925193161531,3.356255763603882e-78,,,0.6268548009110261,2.7197552775472096e-110,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,70,cellrank_pseudotime_kernel,250,100,5,,hard,0.6754430921870638,3.5237875697416045e-134,,,0.638065514787077,2.0156979974289434e-115,0.8988690851943327,0.9818725378037182
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,70,cellrank_pseudotime_kernel,500,30,5,,hard,0.542367013237938,1.4816875906249817e-77,,,0.6722267865947745,1.8606888131089666e-132,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,70,cellrank_pseudotime_kernel,500,30,5,,hard,0.6664334572664493,2.0807837667015812e-129,,,0.6493625289253918,8.207961272070221e-121,0.8989482883999715,0.982145864605024
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,70,cellrank_pseudotime_kernel,500,50,5,,hard,0.5464434417400823,6.316654934994823e-79,,,0.6740788829770942,1.907023593892286e-133,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,70,cellrank_pseudotime_kernel,500,50,5,,hard,0.671114601144394,7.249424974243143e-132,,,0.6535733747419729,7.010087076667879e-123,0.8987570693319031,0.981849265836307
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,70,cellrank_pseudotime_kernel,500,100,5,,hard,0.547656147085775,2.4501458767550418e-79,,,0.6310247172730347,3.5564465418848372e-112,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,70,cellrank_pseudotime_kernel,500,100,5,,hard,0.6821145070804638,7.996820288616802e-138,,,0.6408286608178809,1.0162294777874668e-116,0.8979194649229596,0.9804514336421154
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,70,cellrank_pseudotime_kernel,750,30,5,,hard,0.5419037776123028,2.1148660890337062e-77,,,0.6710215243787192,8.121109716585447e-132,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,70,cellrank_pseudotime_kernel,750,30,5,,hard,0.6663225279755007,2.3764548853145128e-129,,,0.6479820893252046,3.847795011752479e-120,0.8994714776493173,0.9829036159317005
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,70,cellrank_pseudotime_kernel,750,50,5,,hard,0.5466103586329117,5.545955111980854e-79,,,0.6748872076528338,7.019551856938429e-134,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,70,cellrank_pseudotime_kernel,750,50,5,,hard,0.671198985860786,6.540051834133188e-132,,,0.6535600366883902,7.117506271834808e-123,0.8980324418562181,0.9807941241878577
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,70,cellrank_pseudotime_kernel,750,100,5,,hard,0.5472466534197965,3.3749102573022155e-79,,,0.6302382112832867,8.0999112611029745e-112,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,70,cellrank_pseudotime_kernel,750,100,5,,hard,0.6822434805673272,6.784342696062758e-138,,,0.6403708823598748,1.6705695169217658e-116,0.89788188114447,0.9803944667493796
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,100,cellrank_pseudotime_kernel,250,30,5,,hard,0.5424526598073885,1.387267549653761e-77,,,0.6750812600646284,5.519533149425058e-134,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,100,cellrank_pseudotime_kernel,250,30,5,,hard,0.6654368596330047,6.850783400565542e-129,,,0.651457557968035,7.748418230260087e-122,0.8972782786891511,0.9797439924004588
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,100,cellrank_pseudotime_kernel,250,50,5,,hard,0.545590026293321,1.2272116621073986e-78,,,0.6749775308767307,6.276568528572409e-134,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,100,cellrank_pseudotime_kernel,250,50,5,,hard,0.6702824002900749,1.9978491966616403e-131,,,0.6552385757241532,1.043625256918215e-123,0.8968645796139996,0.9790981299043058
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,100,cellrank_pseudotime_kernel,250,100,5,,hard,0.5442925193161531,3.356255763603882e-78,,,0.6268548009110261,2.7197552775472096e-110,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,100,cellrank_pseudotime_kernel,250,100,5,,hard,0.6754430921870638,3.5237875697416045e-134,,,0.638065514787077,2.0156979974289434e-115,0.8988690851943327,0.9818725378037182
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,100,cellrank_pseudotime_kernel,500,30,5,,hard,0.542367013237938,1.4816875906249817e-77,,,0.6722267865947745,1.8606888131089666e-132,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,100,cellrank_pseudotime_kernel,500,30,5,,hard,0.6664334572664493,2.0807837667015812e-129,,,0.6493625289253918,8.207961272070221e-121,0.8989482883999715,0.982145864605024
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,100,cellrank_pseudotime_kernel,500,50,5,,hard,0.5464434417400823,6.316654934994823e-79,,,0.6740788829770942,1.907023593892286e-133,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,100,cellrank_pseudotime_kernel,500,50,5,,hard,0.671114601144394,7.249424974243143e-132,,,0.6535733747419729,7.010087076667879e-123,0.8987570693319031,0.981849265836307
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,100,cellrank_pseudotime_kernel,500,100,5,,hard,0.547656147085775,2.4501458767550418e-79,,,0.6310247172730347,3.5564465418848372e-112,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,100,cellrank_pseudotime_kernel,500,100,5,,hard,0.6821145070804638,7.996820288616802e-138,,,0.6408286608178809,1.0162294777874668e-116,0.8979194649229596,0.9804514336421154
phyla5,1000,GRN_100,0.1,0.5,rna,False,30,50,100,cellrank_pseudotime_kernel,750,30,5,,hard,0.5419037776123028,2.1148660890337062e-77,,,0.6710215243787192,8.121109716585447e-132,,
phyla5,1000,GRN_100,0.1,0.5,rna,True,30,50,100,cellrank_pseudotime_kernel,750,30,5,,hard,0.6663225279755007,2.3764548853145128e-129,,,0.6479820893252046,3.847795011752479e-120,0.8994714776493173,0.9829036159317005
